SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,238925261842,0,6628.787348628423,6632.2764796078945,377810,6393.380039529491,6396.606479509577,0.6696496592466015,40,1489.4148696503073,1489.4933143285245,4075
1,238969693807,0,6519.688416685041,6521.564890127367,385211,6464.133486514728,6465.9734683019815,0.6695298192185489,40,1476.8486544100112,,972
2,239019788135,0,6697.788549188231,6699.744243518368,400226,6697.788549188231,6699.744243518368,0.7028583080064458,42,,,
3,239020327486,0,6775.006203100899,6777.047988113871,395778,6655.66823011394,6657.629133318706,0.7195928145281307,43,1444.2501679203394,,1932
4,239036667206,0,6848.7881876348665,6850.731696147075,399934,6725.6627143923215,6727.584873263014,0.7028101911350901,42,1455.68003979451,1456.2219741211122,1986
5,239023908769,0,6798.020882513242,6799.81235056144,397450,6684.67019985084,6686.407075120232,0.7028465320598595,42,1549.0941446483218,1549.2371274282334,1999
6,239017156044,0,6877.034624115792,6879.001734057577,401859,6757.8579995431555,6759.794570892588,0.7028609511952431,42,1479.5003119881123,1479.958716733559,1952
7,239021801938,0,6690.059776296192,6691.818657628747,389786,6556.523243040835,6558.244793520977,0.669383559105626,40,1341.8275577629915,1342.162117981285,2002
8,238982846953,0,6544.166900690377,6545.938885599482,374427,6329.843414651022,6331.514691567552,0.6527513945777319,39,1483.6002918587183,1483.765876199398,3754
9,238887701552,0,6494.2049983282195,6495.978714508423,369454,6254.18550345415,6255.836847290316,0.6530151362984659,39,1432.8443328190956,1432.9612324887555,4058
10,239024184476,0,6620.535087146769,6622.477473107864,395617,6620.535087146769,6622.477473107864,0.6693777441368524,40,,,
11,239003468782,0,6712.796510266576,6714.643737605107,394491,6628.841029270112,6630.640281856752,0.6861727008335564,41,1614.060354586282,1614.1368003788318,1588
