SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,216514419639,0,374095.8420123383,4703863.052688623,20234922,374204.6378947318,4675685.558168788,3742.022592896502,202553,527467.7605743281,669395.1357385957,20253
1,239670058879,0,5986.422700937749,4129522.659379848,358661,5991.570272551149,4038802.689967468,59.915702725511494,3590,66384.6006525665,166598.37689442688,339
2,239858086658,0,7314.107787988909,4609842.689269338,438535,7320.995612308792,4476017.554023213,73.20995612308792,4390,65436.57630203835,157728.0244793894,465
3,240243297533,0,3105.41777009587,4584114.363139675,186505,3108.5154410912087,4451404.031722703,31.085154410912086,1867,67649.91481314573,155161.3837530913,195
4,239917079512,0,4184.165883960468,4602762.454410772,250948,4188.113668454949,4488614.55190701,41.88113668454949,2512,69301.73211016692,174679.14836983458,252
5,239819464931,0,6098.871497132483,4835055.989125264,365556,6102.924132622436,4715923.981406255,61.029241326224366,3659,20767.298555996607,173486.82546594954,344
6,240053516183,0,4441.629202522102,4906957.588216906,266540,4445.6753517679845,4766032.678031528,44.45675351767984,2668,67231.15408934465,156562.0656437644,260
7,240167629808,0,4286.379154734212,4747531.975584287,257348,4290.336715333971,4647527.692977537,42.903367153339715,2576,75113.28469350724,206451.14778031223,252
8,233521068971,0,96422.55017403257,4623667.055569202,5627666,96491.5075941103,4584062.377728897,964.9150759411029,56332,353789.701270659,472066.8878005172,5534
9,239881645866,0,3531.8839980173134,4772895.19961658,211799,3535.0766288876484,4646965.127354354,35.350766288876486,2120,74440.33644069271,161341.97997914595,201
10,239746663313,0,5742.4967816719045,4600127.137126833,344158,5747.7337993269975,4492923.57526891,57.47733799326998,3445,69864.47466536934,183748.17259218704,342
11,239817406983,0,4042.635269085278,4735913.908448126,242360,4046.411860623566,4618952.132733796,40.46411860623566,2426,71461.98947945524,178065.51846557975,240
