SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,READ_ERRORS,READ_NULLS_PER_SEC,READ_NULLS_PER_SEC_NET,READ_NULL_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,212874691406,0,517012.32086729637,1181100.802039955,27296883,,,,,513434.01734659844,1165139.7103773397,5134.343964902652,273243,,65019.78101160217,80544.25109431827,27394
1,213722985822,0,508284.1167992586,1132135.2114412969,26972418,,,,,505313.9211237947,1120132.2696565632,5053.139211237947,269993,,73626.26984431608,96250.3196334479,26882
2,213925207629,0,501649.63894428854,1124666.3916836318,26643054,,,,,498675.220103133,1112275.865400799,4986.75220103133,266698,,72204.23985653212,92885.77456524404,26746
3,214775785900,9,473435.3409429769,981712.5783884173,24818649,9,2141.1714185601663,2145.917565026777,1986,462722.7021125755,938458.9048175061,4627.243667526632,248455,1,72025.2472783114,92354.43521051595,24773
4,213914574445,0,495444.0927153397,1089237.0632891413,26314209,,,,,492547.1968114547,1077532.7339046325,4925.479689045901,263408,,72478.21786669033,92482.46549202282,26547
5,213186040150,0,503482.22372677055,1119756.8602958145,26656596,,,,,500657.1908972155,1108275.6606568266,5006.58968451515,266834,,75799.5449121443,98580.13573138148,26685
6,213358444947,0,501492.5212095268,1111982.6070503385,26551137,,,,,498275.0976949076,1098747.3677393345,4982.750976949076,265778,,67436.72823364311,85489.37159231147,26663
7,213815230127,0,499301.3735391504,1085775.5047079467,26535771,,,,,496919.3819209756,1076724.2123365966,4969.1710182511315,265623,,85913.5182373118,115040.94966769122,26462
