SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,239901020889,0,4193.095050104985,4814977.53113084,251468,4196.730786176342,4691699.383751716,41.967307861763416,2517,69755.62305113651,163180.98828947815,232
1,239964960079,0,4335.0471460446815,4761980.86483002,260050,4338.966821060965,4636389.319641706,43.38966821060965,2603,72961.74790665449,163057.76353884916,250
2,240018690830,0,2882.108867941259,4739309.477076027,172933,2884.7753381440275,4608580.400622084,28.847753381440274,1731,68765.48252780267,155885.0455135327,167
3,239713417792,0,6760.78758762931,4925606.027275235,405128,6766.413056641718,4803124.772021844,67.66413056641719,4055,72115.27626911618,171047.41944850542,372
4,240229752940,0,2929.6688197574313,5024593.426010812,175942,2932.1930001565274,4897290.592751117,29.321930001565274,1761,72278.8609949414,167640.68023919567,158
5,240022477340,0,3591.5840752911276,4342770.730890837,215506,3594.6633397080327,4256970.93545693,35.946633397080326,2157,75515.33866391178,185512.4350706477,194
6,239935781516,0,4230.556774264793,4766891.849941213,253750,4234.466379214259,4627423.476978866,42.34466379214259,2540,68294.39994798698,150747.1859645928,250
7,239896689578,0,4352.723042786071,4885632.083657438,261036,4356.875461010327,4764826.803469166,43.56875461010327,2613,76801.70360142534,187230.1917194611,264
8,232354712639,0,109401.9265969178,4800627.361352797,6353294,109482.60834082251,4763443.436343286,1094.8430390788926,63598,407623.48176598386,548663.0321238094,6406
9,212749721843,0,432752.4029009569,4941499.134709177,23003844,432940.6365474437,4924193.543456864,4329.406365474437,230270,762367.5040357558,1099375.7638444386,23156
