SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,215737781151,0,490795.7825929628,1304781.5416730144,26274072,487635.62616956286,1285455.9734877478,4876.3988772397015,263006,65576.2255129547,81331.27719138925,26285
1,216288166651,0,490054.4044018783,1305644.4273741287,26314659,487144.3760953108,1288719.897101207,4871.480725862613,263411,70023.34150757034,92028.84987969277,26232
2,216243717352,0,489094.9958054674,1267652.2501914944,26266880,486356.7519457799,1252007.676506117,4863.585115179461,262930,73112.74363657214,93020.85274712667,26018
3,216287538303,0,486522.40702350024,1243079.7598669287,26131969,483769.10117409524,1228322.4499067226,4837.662745882151,261585,73133.3983778987,96122.60786437966,26338
4,216666109080,0,484512.3131623845,1218992.7138170574,26066716,481711.03659531317,1203833.5004638634,4817.125184139872,260927,70639.29543622644,89061.57546343622,25898
5,216022659703,0,490506.4034188639,1278257.2032041382,26310078,487660.24890553195,1262239.67669952,4876.541905299832,263365,71753.4638161909,93378.39960865807,26338
6,215785881751,0,493937.166245703,1292775.918995287,26463177,491032.9588766479,1275709.3592375186,4910.364996042392,264897,71039.1662166694,89371.02387096974,26318
7,216029541960,0,482533.67264783534,1238957.214897139,25873614,479554.85652597545,1221869.0629355002,4795.565914947161,258996,66889.3603971604,82650.09810892266,25890
8,216896349746,0,479960.1110281604,1239832.5088423297,25832492,476886.1630042603,1222330.4018118815,4768.911890099003,258590,65248.80998424179,82006.82204198782,26225
9,215876616487,0,488777.24925750424,1272210.1820461287,26189779,485759.0864007027,1255819.3596462987,4857.607064028636,262161,67787.33832619335,90575.02525873548,26228
