SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,234998840389,0,112495.87685155756,6811198.524660782,6573684,112005.65907657161,6772721.713276133,1120.056590765716,65803,21015.064476332504,1024165.0552824282,6616
1,210735076911,0,256476.8554752397,1488150.3092940722,13477220,256068.3147342864,1487778.8021261895,2560.731605869488,134909,98517.73792184614,1189620.3321924387,13424
2,232900342241,0,111118.66388485357,6827355.026848148,6220373,106940.160586915,6805672.102192383,1069.4016058691498,62266,2773.0600572766516,1631074.0696090392,6227
3,233339617511,0,107920.13134618477,7665278.647455173,6277011,107710.81339762281,7625366.571645984,1077.1081339762281,62833,36687.91839181202,1230505.2403841098,6289
4,235876580389,0,102201.84755709511,7334851.115244325,6005433,101939.75154441122,7296259.0380166415,1019.3975154441122,60113,28121.282764368014,1142609.1402791291,5867
5,231485937693,0,99378.76999450527,7909241.490249878,5733306,99169.73889984241,7852637.648988619,991.6973889984241,57391,32183.92112186417,971656.3205979527,5794
6,238264148826,0,118494.87623306848,8053057.450454844,6914800,116202.12330063626,8005703.743247089,1162.0212330063625,69217,5698.846234882222,1161454.2619311651,6900
7,238524253685,0,85731.1978885693,2119826.2726833695,5052685,84818.44377435013,2118764.632871488,848.1988050225979,50579,7383.038664220282,1418787.5521239836,5129
8,237204420412,0,82063.71856548257,7571008.715101083,4804251,81094.61015350818,7519980.883579974,810.9461015350819,48090,6263.771705923093,961841.9729487262,4749
9,235976286668,0,93309.71805273004,3153080.9065148137,5478545,92958.49303223514,3151817.1649920624,929.5849303223514,54840,19446.064521548356,2247243.7791925413,5455
10,238809312412,0,92208.31896292872,8263977.668973238,5396808,90485.583588633,8195274.9365029745,904.85583588633,54022,4593.237624860719,879233.4460598556,5392
11,238239209395,0,65695.28602034913,2604809.3332429077,3906006,65643.28365475267,2605692.1664050315,656.4494232712678,39098,35738.387104295805,4060474.141400655,3695
