SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,232480157284,0,164864.4968042765,7105685.849990355,9442684,162632.37448610467,6990863.147586316,1626.3237448610466,94522,11266.670993509555,410387.8364512613,9516
1,230067506083,0,132615.1712203614,7264307.383412186,7311136,127235.69920143107,7207155.171119617,1272.3569920143107,73182,2960.0924657207825,788288.756398325,7064
2,234279437547,0,135662.9393899419,3588371.010028889,7908543,135163.37725391422,3582328.5565890945,1351.6337725391422,79165,29005.3140965123,1339867.4251951906,7957
3,229562339710,0,132253.88928186442,7873472.569381245,7554072,131755.06068725805,7833746.069437141,1317.5506068725806,75615,27245.954166313404,1277675.1129167741,7428
4,236122083918,0,103493.75099628881,7039208.599699063,6086344,103211.0152325409,6998140.614220223,1032.110152325409,60926,28216.49932691178,1048259.8317087205,6256
5,233003928816,0,163177.1955220997,7508240.239110356,9266579,159240.23336662364,7471952.914141756,1592.4023336662362,92759,6373.16605025296,1287206.3892721478,9321
6,210688806705,0,317406.4052125799,1503443.807133901,16653216,316489.7891009677,1499863.4261308594,3164.951974091833,166705,82650.48684761647,449984.0140915573,16998
7,230295207262,0,125081.92633795887,7547165.979510165,7168631,124640.02330428142,7510008.444144235,1246.4002330428143,71760,28092.031836982926,1297176.1685906544,7369
8,234936586445,0,113903.30305839698,2430617.8945438447,6651040,113353.14096016469,2427228.8403769033,1133.5314096016468,66577,19464.50447702892,1014540.2584541308,6660
9,221899984310,0,150142.4272130965,7169488.466146685,8208192,148111.7725275967,7134390.35791706,1481.1177252759671,82165,10312.48452308858,1222338.935548472,8308
