SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,227527075758,0,241749.0742761544,4114518.433356893,13660872,240410.96567416642,4110394.609618263,240.42852030891834,13676,37849.73088383255,2087496.910732839,14129
1,226900616526,0,245847.08562372858,3976525.8756494154,13845348,244318.45469951697,3973839.1360300924,244.35366546485858,13861,33445.608744421275,2358195.5520794597,13654
2,226931905861,0,243684.48113013487,3957257.6584571735,13721143,242099.07281020135,3952776.4539519018,242.11667021984977,13736,32532.602355948125,1863446.3477416385,13858
3,227186496866,0,249310.37280979377,4028184.8700936795,14105135,248588.71798754347,4024251.918615313,248.58871798754345,14119,63017.814676017515,2018921.3630493125,13865
4,227236858690,0,243785.58977916074,4136668.39301655,13751487,242303.8776253909,4132722.675538126,242.31984127849302,13766,33922.234349821294,2104196.139969253,13606
5,227604372262,0,239533.57184050762,4193252.401479426,13489373,237306.5484780129,4189099.414674239,237.34164555572377,13505,23260.59730419158,2115438.5454741875,13629
6,226373056126,0,260227.28320215337,4117276.007345345,14635566,258864.76510430218,4112993.6882159784,258.900052320952,14652,41035.8495062637,2001979.0969584854,14436
7,227012541619,0,246882.9010650479,4019174.768415146,13939019,245854.2757239839,4015288.60956945,245.87187040171852,13954,47704.95303353632,2044514.6940720151,13982
8,227037481458,0,234536.98575304163,4049079.114364939,13208970,232948.39098972225,4043895.8831911394,233.01875796691334,13226,29621.18737490906,1760293.1535008987,13034
9,227144685878,0,249567.1202552419,4088951.235943784,14099125,248528.81669580645,4084014.4879393894,248.52881669580646,14113,47541.46704240221,1833994.8492172048,13875
10,227512317939,0,246062.3063717147,4066573.6030310267,13886239,244382.40752708312,4061935.8295903928,244.41752615846676,13902,30980.519160073487,1888680.1257482488,13763
11,229198334457,0,201562.00962638683,3756793.213418253,11492189,200769.3647033595,3750743.673958661,200.7867924862161,11505,41601.27795237637,1461312.8043544698,11812
