SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,268398471549,0,725.7814203274354,1913875.7255363697,35925,596.1285810481588,1958467.6816662075,0.05961285810481588,4,231.51772493426972,2464738.3642423623,4075
1,269618581972,0,535.1236621232523,797778.4519936158,36068,593.4309083215046,822824.9459521006,0.05934309083215046,4,1155632.2450198994,,3932
2,278106322885,0,2469.496744342652,1215562.3664492392,171045,2732.7677850541654,1279955.2969549592,0.27327677850541654,19,71940.75254139413,2452123.20007705,18955
3,262461301519,0,3980.2707172833207,2228800.5224087397,261052,4419.699183409047,2070042.8440871837,0.4419699183409047,29,1004031.6302566464,1260414.856441293,28948
4,265059718588,0,543.8208826906226,1317284.1858212969,36034,603.6375532741687,1269969.7484474878,0.06036375532741686,4,957497.4117572643,,3966
5,263194870340,0,739.5986867375766,2288227.9604951395,35962,607.9145835680955,2294290.7706977255,0.060791458356809554,4,235.10847308071985,2349736.9275153,4038
6,270481987915,0,707.8634004977955,1097989.275036927,35912,591.5366166647689,1164604.18783077,0.059153661666476884,4,242.07189573725205,2493634.385193009,4088
7,273410848332,0,696.1399031751918,2431196.1838790593,35997,585.199895966504,2412531.2300282936,0.0585199895966504,4,240.51751400391416,2256731.223762258,4003
8,268443438876,0,9550.59769940612,2090196.8227620104,467971,7748.373395562103,2122540.8791143284,0.7748373395562103,52,2872.6691127245026,2465723.3636245662,52029
9,273679691997,0,527.0225377957721,2260329.490445143,36058,584.6250367811502,2279311.1471549347,0.05846250367811503,4,2468965.3034276622,,3942
10,252114302153,0,8708.134313133047,1996939.9069567712,548514,9678.149867591577,2001448.1363153122,0.9678149867591578,61,1541682.295425177,2042585.1395502964,61486
11,280580139766,0,642.2966085870501,2674008.735399885,45052,712.8088259090514,2635948.934499358,0.07128088259090513,5,1656932.8558768122,2333534.6329222214,4948
