SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,246234084334,0,1031.0402625837805,3109973.268606454,63469,1031.538751781683,3087186.410380443,10.315387517816829,635,101874.23953755668,192933.949684693,31
1,239076397876,0,22218.87899953406,4927660.552679633,1327917,22228.877660924023,4902703.309404532,222.28877660924024,13286,177721.86203332155,451985.02824410103,683
2,246203396876,0,548.7666800138046,1883445.0729115647,33777,549.1394583320607,1880617.9549245087,5.491394583320607,338,228744.19437289282,586891.8970642646,23
3,240667644977,0,9652.375444542657,3733908.0048660724,580733,9656.470441725138,3715327.8162345914,96.56470441725139,5810,125004.88666106564,314243.06701233407,267
4,249413180066,0,790.2421257927297,2356304.050016539,49274,790.6558905500372,2338407.9196326667,7.906558905500371,493,102524.36678880868,151906.8694039116,26
5,245117182208,0,1512.0166677911545,4016465.2751749046,92655,1512.7458493927563,4004848.977825482,15.127458493927564,927,215138.32796881927,575824.9492154384,45
6,243070301329,0,1230.3952870959,2914743.3666860834,74768,1230.9196078834307,2909627.4008170064,12.309196078834306,748,284696.2424544375,570399.8146200603,32
7,242613033262,0,1440.2741701399375,3500461.7454332,87357,1440.9778209337328,3490097.999975182,14.409778209337329,874,192761.79461230783,497534.02467421646,43
8,243273143638,0,2125.0485027386826,3631652.2373136273,129241,2126.0053299167866,3619690.0050448906,21.260053299167865,1293,155283.79429371536,440601.8322315176,59
9,243562972739,0,426.7649086681831,1352615.9267220087,25986,426.994295686502,1350849.2412500624,4.2699429568650205,260,184097.8874767412,394482.87521661335,14
10,246611500692,0,1241.7023105431103,2812261.1522484603,76554,1242.4400287100623,2798091.5152906612,12.424400287100623,766,110362.03545980183,298138.90032114746,46
11,248308584610,0,1344.4949710988205,2194598.1311443695,83462,1345.1004947114059,2189427.353636863,13.45100494711406,835,124362.3362119396,354566.08808634616,38
