SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,218484330002,0,780889.5814540905,6449272.336207416,42639793,780687.5669227107,6444643.412923155,780.6875669227107,42642,130155.61188522428,433486.934429798,2207
1,207958294050,0,947039.2540344037,6625525.051328379,49221940,946813.6527060532,6622696.874196822,946.8244540927926,49225,166283.67779089272,703711.5289809142,2498
2,210639762711,0,878586.4876078826,6544219.087006349,46253674,878390.6590981822,6541740.793615877,878.3906590981823,46256,161698.1166375231,766853.0252491963,2326
3,204191768824,0,1054746.8880416143,6789415.272215812,53811820,1054194.8151961907,6786640.198258687,1054.2050687138694,53815,90842.17968627605,731226.6471544416,2656
4,218783785552,0,723615.1039079224,6560613.47725361,39570278,723495.2060118653,6558068.468856037,723.5088075419595,39573,167615.58040656953,748263.1835021783,1977
5,204869225932,0,1043281.872380361,6891708.644250242,53417739,1043016.3877854701,6888975.088781165,1043.0263366715842,53421,175556.47045726335,791666.5227796214,2751
6,204844225816,0,1050492.8571751222,6786275.575384851,53779920,1050216.178381517,6782229.008800149,1050.2418445366773,53784,171265.75726411142,537464.51407585,2760
7,213702084243,0,1036410.674160426,6240071.9137197975,55347722,1036030.1949523556,6233547.473033144,1036.040427245969,55351,122751.35452366609,280916.4799868995,2731
8,204091139648,0,1057082.7689663188,6471230.106307702,53917226,1056782.6725451555,6466823.695358699,1056.8023411895097,53921,161888.27087175884,453533.5508978601,2769
9,214986541435,0,1008885.1143688266,6679572.1441045,54209339,1008658.4888178351,6676715.73718479,1008.6584888178352,54212,180889.2941884641,687495.1517188251,2661
