SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,237872449084,0,159094.58419228878,9592825.318233868,8664192,145859.68292506118,9571544.136064121,145.85968292506118,8674,1958.1791046736203,3233921.8886525873,9808
1,233954287991,0,214879.67273538344,9395325.351953749,11084764,189724.3618877698,9384404.155070335,189.7464607395367,11098,1730.2026904361223,4514172.699328241,11943
2,230101248236,0,367617.66650094546,9492557.518740188,18814301,327397.04185669735,9481435.892963102,327.403692244213,18834,3043.6528170489864,4428126.166291772,19316
3,227497834977,0,422688.6227048312,9684270.7677114,21588428,379957.2158949953,9674316.891021596,379.97721813208153,21611,3695.096705664935,4753279.078946559,21433
4,234820390726,0,236574.71321142526,9664207.052643167,12315586,209964.7302671016,9647423.944101194,209.96473026710163,12326,1566.6784615472789,3159224.5854048617,10414
5,241843018443,0,177678.24064136806,9629740.44977142,10032230,166091.21180592277,9611056.969570575,166.09121180592277,10042,2443.81508853347,3211972.0752397063,9770
6,240838008950,0,225962.70864123432,9905372.330167556,13027455,216560.50150633833,9890120.282017399,216.56050150633834,13039,4516.146566987826,3612838.8620668505,11545
7,230539064926,0,390204.8110338338,9371806.855966639,20251943,351732.1458123732,9363697.107541297,351.7321458123732,20272,3497.929607694223,4997316.281448046,20057
8,231474405969,0,307181.496259457,9618221.59407662,16662010,288221.9298531643,9604280.383211495,288.22192985316434,16679,4684.285591346653,3966290.730861436,16990
9,237745771459,0,207400.72679950678,9297400.851665622,10956748,184499.60111094755,9280992.12062304,184.49960111094757,10966,1400.21358255951,3003495.5565584884,9252
