SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,225073676562,0,331960.70078164927,1141277.4027548276,18535834,330075.02758562414,1141083.7782499194,32.91641004295515,1859,85771.10611374164,1051621.827107153,36966
1,227380435210,0,269083.878920861,1151751.2863826284,15286934,269429.93553257873,1151451.966247457,26.967684039357287,1533,846429.1325998079,1012040.0037586548,28840
2,240071454380,0,207360.62120268022,1165425.542402315,12434693,207604.85718185452,1162574.7151316602,20.76048571818545,1246,492809.8724147819,527978.8085783799,25307
3,232073847180,0,279461.53063618246,1162977.2142919956,16197762,279738.5435233771,1162378.0651826612,27.97385435233771,1623,557293.3132611741,923363.9499457859,32238
4,226401943396,0,328187.5985771106,1089018.9565150666,18129464,320989.2234577168,1088699.6161205382,32.12465691301144,1819,28456.77582186396,957154.0263965745,38682
5,229786981375,0,347182.37933611113,1111517.4629898076,19900840,347104.0853695535,1109420.2802501014,34.71040853695535,1994,311414.7452591598,566364.3133094116,39160
6,245581145231,0,236270.8809446761,1137868.6836051636,14459875,236011.6040076339,1137486.354338309,23.60116040076339,1449,154585.9581307409,979510.1036711055,30125
7,226121638493,0,331761.36942951067,1152899.779024377,18733732,332081.8498417372,1152159.6098566742,33.23822305608591,1879,619701.0039208712,880546.0550840602,38991
8,249631641606,0,282994.67772730155,1125941.6708166597,17465288,280390.24039458006,1125530.6278017075,28.04125478161605,1750,48097.32618890892,944569.7139548248,33281
9,255612936832,0,249309.31005746213,1153190.2239724412,15767176,247248.83170345094,1152404.0864072614,24.72488317034509,1580,49748.121885919216,868126.3014274216,32824
10,224784563713,0,360472.2873633017,1143162.430207068,20167739,359633.2357733191,1143049.5614141463,35.96332357733191,2021,170378.03342272673,1091615.2449528195,42261
11,229155843269,0,298993.1854430349,1144543.396994544,17117479,299400.21175659634,1144137.8372941872,29.953359094086892,1716,903678.9266219544,974518.7658167827,34848
