SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,219699003478,0,573792.9071227498,3413816.306167207,31083791,566982.2895326588,3413755.9834153214,56.73216371570482,3116,,76529.38751710656,3381494.2718635346,57570
1,217922673130,0,514316.666440694,3633635.344646501,27718041,509794.2238150078,3632796.0097731347,50.99056141672943,2778,,95094.44390136267,3259401.458735095,55889
2,216899985990,0,549885.8943668943,3532327.190978015,29581715,546670.9620048879,3531857.9591364595,54.67654973788463,2965,1,143427.59372596652,3319791.2086838693,61516
3,216314718009,0,599296.464137953,3831638.0122361453,32371740,599744.1930631937,3830847.084211585,59.98666139916365,3244,3,987056.2689896008,3456141.8658926785,61634
4,217415938295,0,554565.7067099413,3605761.94682089,29750647,548439.6265291752,3605190.0726865637,54.85775427130231,2982,,83751.38516691931,3339188.4135032827,59232
5,217942171638,0,535572.7668868186,3503552.7883852823,28897876,531443.3417337077,3503212.83124434,53.16677276199633,2897,2,109921.290657682,3341932.8059726977,58103
