SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,238716496911,0,365251.3113939581,1166619.7819920254,21208319,356070.90879726806,1165109.3610778218,35.607090879726805,2125,25822.74194113096,702391.6574118015,41681
1,223448692506,0,381156.0460868913,1155591.5861777905,21274816,381595.9853858193,1155148.1294824143,38.198322049799785,2134,919844.8179159072,967017.4074021352,41965
2,246374387944,0,258207.5008379231,1124666.2903777459,15866590,258143.7158738109,1124231.9111296558,25.814371587381093,1590,231039.16633379005,949983.584633397,33410
3,223920423734,0,365033.4396079126,1127686.4704532467,20000285,358051.51965611544,1124814.3511860217,35.83245589263418,2006,36540.692459918275,517958.4123009839,43477
4,222450535948,0,414078.41843400977,1136878.8735617113,22971163,413903.3588191623,1136451.9734092713,41.411070003359214,2303,343140.95813483576,960519.870646469,47093
5,219837203079,0,444092.1898011411,1090764.8289822636,24359981,444103.8488145057,1089340.309202344,44.45072797424159,2443,450144.72857673664,653250.1814682836,47656
6,221860521265,0,447297.27787789685,1158944.8136516216,24570392,443857.2461586252,1157044.8938257215,44.40453745883293,2463,90219.34032052723,630357.836895727,48208
7,226078547201,0,368609.9849680618,1116854.8643509862,20814120,369075.2662428243,1116450.132446424,36.90752662428243,2086,863620.6235823724,958819.0058282006,45880
8,238187015067,0,397788.7483231738,1127133.39220467,23622241,397502.77727510594,1126850.127316844,39.75027772751059,2367,293234.7992202898,1002265.0857261772,47759
9,222524407133,0,434274.62726409914,1148357.145376266,23979583,431849.9046379392,1148028.2708082257,43.212935904572866,2404,108096.52721728214,995149.6776919273,44703
