SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,225399220013,0,379024.35760982725,1667497.1486799142,21157224,376221.35513649567,1664900.3582354516,37.62213551364957,2120,80773.07148383876,940490.1432011452,42776
1,224407691438,0,356990.2551724976,1418106.464908882,19998788,357180.80555249244,1416354.4642833064,35.75501742744314,2006,488352.78995324054,873377.521653162,39742
2,226879666589,0,329546.5658132195,1369469.7259931888,18482415,326516.6998600997,1367645.4783883416,32.65166998600997,1852,59139.04667782802,826346.1263043836,37585
3,226737472797,0,346062.7446594734,1384046.5085277362,19471761,344186.6006413059,1380764.6800390317,34.41866006413059,1951,91523.37198918691,625506.2716434009,38239
4,227789263197,0,329938.6158873597,1443669.9443525004,18580849,326968.878843017,1441556.1989177172,32.696887884301695,1862,62022.636269326846,850537.7352175076,39151
5,227690834120,0,321272.48301044066,1299230.631036162,18138594,319267.1864941561,1298258.8080855887,31.93803952773355,1818,75324.74601709901,935276.4498164451,34959
6,227319846654,0,342323.9708205734,1393794.0101895086,19381093,341721.1525671822,1391916.399238445,34.17211525671822,1942,182037.49838887493,832957.1115881056,38907
7,225421331100,0,365609.3862191883,1579887.81549617,20469856,363977.58632523665,1575525.1865272936,36.41181222504384,2052,115042.90801158913,673662.5275107386,42222
8,221261619200,0,473313.9405908926,1347697.4235367991,26155159,473781.49169758946,1346596.3123824093,47.399890136691916,2622,937115.3686781481,955751.1156495796,52256
9,226350647234,0,333240.16641476715,1579819.7594239847,18631489,329930.5785628978,1576802.127703887,32.99305785628978,1867,56837.10855278939,819498.8724283045,38511
10,226656531548,0,361704.4358740185,1354601.647222913,20289740,358780.7483182038,1352454.5444832372,35.87807483182038,2033,70715.03155499762,751860.357158881,40260
11,225314684964,0,370398.68477675016,1444570.2120715452,20610839,366638.29529441893,1442681.9725843275,36.71283006560391,2068,60569.58662017378,874030.6838720206,41409
