SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,197155411572,0,923300.5653392748,1089422.7959712308,45147542,916439.6683781431,1079838.3865918047,9164.432636703317,451705,58122.71337976707,58421.17141695406,22718
1,191712163095,0,888374.9383336977,1040611.336141511,42250743,881982.93353047,1031821.9129988158,8819.855715361322,422719,56915.853701797176,57268.84974364915,20971
2,192027265127,0,888890.8339511389,1041712.6432079866,42350167,882607.3937360346,1033057.6434269338,8826.109182359756,423714,57865.022964461255,58193.168071089865,21004
3,203385170401,0,945095.8474743697,1119142.5648030068,47665672,937916.8580673573,1109037.2740400406,9379.179924836919,476897,58129.95103149375,58398.27733650095,23923
4,204455624124,0,948680.3952238148,1123986.519774318,48090327,941319.9016881841,1113618.5960932483,9413.221712816125,481147,57356.70984342848,57632.13650201763,24210
5,193518934757,0,876255.8752054072,1026492.9278293968,42070328,870024.7973740452,1017923.3629301066,8700.283746790417,420918,57675.2299667928,58048.426971258166,21240
6,194221321645,0,902020.8116829046,1059291.3885767371,43457072,895447.8042214334,1050205.7997057745,8954.491348011119,434789,57405.995452842835,57757.62572182396,21692
7,198986693553,0,918276.3626915846,1082594.9683876222,45316403,911398.2888091755,1073003.9171310475,9114.022723232025,453393,56965.707171020746,57255.23274465268,22630
8,197334097477,0,913464.9868856744,1075043.0369493219,44708224,906696.2997657007,1065644.7369901966,9066.969206053116,447306,57184.00632886939,57518.67031696226,22300
9,206067176657,0,949810.9436313875,1125563.3578233318,48533247,942555.3897081654,1115340.0049365668,9425.59362301984,485577,57721.185404650416,58008.86415859864,24185
