SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,245176772062,0,13993.381588189412,7310543.942993188,857708,13998.06340191199,7290686.896527041,13.998063401911988,858,812015.6062725425,,292
1,241883703443,0,14116.366613931472,6082144.349668483,853625,14122.489243286214,6070235.435200864,14.122489243286214,854,1112357.7757887172,,375
2,242391232555,0,20367.392662160666,7061655.159002432,1203477,19868.705436394946,7042678.272052856,19.868705436394947,1204,346.49743374683896,980357.2399288444,523
3,231259689587,0,220890.42825084072,6844180.096321259,12601522,218075.1867740766,6783774.948128354,218.0751867740766,12608,8454.975265653777,373379.3115929896,6478
4,242727236812,0,15629.889589499346,6817808.594944187,948440,15638.95362488769,6790671.617190306,15.638953624887689,949,877209.4713559778,,560
5,243097550888,0,12055.389058571956,6677811.071763452,732655,12061.00180478919,6662601.918977057,12.061001804789191,733,1069513.7432516008,1141496.8000866876,345
6,245041513785,0,12007.896912863525,7038114.109997109,735603,12014.29078087998,7012248.218219049,12.01429078087998,736,897896.5021616237,,397
7,242870195052,0,10830.819012853732,6478122.228478085,657615,10837.064628026805,6451981.208300762,10.837064628026805,658,721235.8047680244,817470.0787372317,385
8,233796558976,0,166683.92795718016,6700799.273477865,9695371,165956.24918492898,6678504.254640022,165.956249184929,9700,16360.481310409874,838080.7299503918,4629
9,244040061297,0,16332.917973179832,5764639.89214046,963444,15800.684442982485,5747197.216296141,15.800684442982485,964,274.9551598606589,920559.9024140276,556
10,242021357177,0,17604.67582554251,6738449.496366696,1053455,17419.950243964086,6718804.9971679505,17.419950243964085,1054,818.5158915859091,1012617.7748792755,545
11,242567538781,0,15797.63638015339,7074103.187596232,941608,15533.81799945584,7054607.073494998,15.533817999455838,942,377.8221949319794,925796.3590460282,392
