SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,201567113427,0,1013304.6979836925,3585385.542757672,50869539,1009982.3554487162,3584257.507600178,1010.0059237574234,50896,132879.83365924883,2194362.335092277,25268
1,203376577455,0,897448.8362012454,3477984.7148793116,45420189,893767.1696251233,3477277.3323951378,893.8295133353699,45446,96823.74056015845,2469529.730654028,22638
2,189198062235,0,1468184.283294676,3546870.2882154128,69382506,1467618.688689896,3545955.4288450023,1467.6889758684495,69421,833648.0484972682,2349591.8522569533,35147
3,205787988526,0,935263.6905887987,3782863.817831094,47696460,927556.6245008684,3781207.498946491,927.6146476005255,47723,52419.9418564364,2003767.5647498195,23543
4,199583249773,0,1013385.3203646682,3627237.5491147744,50379939,1010220.5682557032,3625044.1319247526,1010.264494035134,50408,142495.59963763034,1663530.0162316025,25837
5,203286027939,0,957767.1308282849,3523778.782700009,48587416,956524.2529031459,3522867.828476224,956.6027444208733,48616,268362.3035713494,2331721.3607198694,24588
6,202528029961,0,1004901.6533157055,3714969.031898071,50410684,996132.5947763831,3684920.872872784,996.1681732148099,50438,54598.116776559975,216961.26429603054,25509
7,203754987157,0,996678.5699872427,3728983.207673933,50532385,992505.8464663571,3727326.338938774,992.584158793718,50561,103457.39787332811,1949433.697983436,24619
8,200559502239,0,969522.5247822242,3341185.171446507,48400459,965763.8049439435,3340196.0513429088,965.8180739377574,48426,104707.45776011363,2051789.014260509,22818
9,205874481029,0,907888.2920311026,3361141.5466525503,46387512,901714.5547720909,3360263.5224802964,901.792063814159,46414,60016.103511715206,2183752.3417848153,22492
10,202775041208,0,936834.5784745074,3367429.699373196,47363016,934759.025917643,3366524.5063019977,934.8092954975548,47389,170645.2752029628,2181387.7331754337,23434
11,206671083619,0,916289.11934648,3666232.210863012,47248351,914941.03910827,3665407.190660852,914.8653124898805,47275,239246.2961130547,2559672.168944395,24613
