SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,221718316026,0,491182.0178847336,6839491.222822727,26995757,487266.9156811161,6830543.714753259,487.26691568111613,27009,28250.028327356995,1862817.2195177753,13243
1,219813412918,0,531244.8943837131,6816371.005235749,28991921,527831.8482015573,6808633.956504589,527.8476678710452,29007,37411.69897594663,2053276.9666008325,14209
2,222202866983,0,472764.29228395096,6771307.600254063,26155847,471083.03066138393,6761963.648613263,471.08303066138393,26169,58361.038390849906,1806025.4765892935,13153
3,224367249830,0,408044.261847089,6715455.011029243,22732315,405471.2622672432,6702328.353192249,405.47806189672673,22744,29635.71919742057,1359159.0385323633,11303
4,141872120559,0,4100993.434837907,7291297.524739958,144891886,4087149.678987551,7282294.212694498,4087.2004735293244,144965,519756.6381876322,2074352.5505840841,71262
5,223410975817,0,416931.8447157702,7003336.394308891,22955197,411203.3245638308,6991979.2169135325,411.2062614858523,22967,14632.008043678916,1665179.2096000866,11637
6,217603416778,0,599775.5135706202,6913967.781828913,32320847,594415.7215691162,6906818.672728043,594.438943425439,32338,30970.67812764091,2224369.2357657305,15876
7,225436711724,0,382542.0527945495,6837861.735877083,21378044,379494.53461129474,6824768.662499386,379.4945346112948,21388,20959.521946398385,1335169.1685889785,9956
8,154974710783,0,3147438.967434258,7020958.337349336,121148475,3128467.77096992,7018223.041729916,3128.4856190163428,121211,237069.82449253302,3924480.236769283,59872
9,219675343240,0,544291.6372600828,7020634.414596948,29423435,536027.3859745535,7010765.993681115,536.0273859745535,29438,16923.853165685792,1825919.767906981,14565
10,224731920576,0,399833.1209286828,6896307.62678812,22157974,394592.1334749195,6884452.832174148,394.6034683250546,22170,14887.736816397888,1584555.509429796,11388
11,216224657014,0,636078.4360012434,6815272.648668431,33981176,628944.8848157718,6808230.3011197215,628.956932330248,33999,27118.07733191775,2236015.7459937157,17172
