SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,187611176821,0,1572237.1625658832,2698183.512172702,73514686,1568190.6642518751,2692907.132459664,1568.2204640135094,73554,261346.43701354452,561097.0858259222,37838
1,192374289126,0,1338491.611366179,2778744.1103669372,64200287,1335585.4629394691,2774304.621368071,1335.643535834316,64236,254339.38160395614,672038.864748064,32789
2,181377776277,0,1600053.0176804073,2598803.4374437574,72293703,1595132.1156245095,2594764.479073485,1595.1659006197563,72332,225869.63666886516,638557.88015916,36676
3,185749508998,0,1634688.343626483,2785482.197606983,75600893,1628838.7605011526,2777756.975234294,1628.8387605011526,75639,201109.969816445,427205.63582293526,38107
4,188517761443,0,1537782.0285297353,2799965.0444665723,71574433,1519423.707386888,2794452.194286158,1519.4522876095775,71611,60044.271531577564,557941.7801337541,35156
5,188402615663,0,1394077.0929187983,2582107.746047166,64234481,1364476.0243659697,2577433.894966569,1364.502665651232,64269,32454.790502831867,572922.9110388614,33232
6,187493773364,0,1596012.2573462094,2677966.2295965687,74525253,1590708.8254124685,2673643.881420632,1590.7088254124685,74562,205541.6525884194,625651.0867310117,36747
7,186669381956,0,1589119.3930449756,2684523.145836609,73946813,1585348.367788325,2679369.0159948394,1585.348367788325,73984,277217.1419258937,556136.1320962321,37187
8,183276500440,0,1603925.2750893899,2700061.1799970516,73236995,1599206.157343409,2695700.749411054,1599.2199640076676,73275,235610.56281159946,645421.1213767274,37232
9,184260975229,0,1613639.9694956387,2675637.8601801493,73343912,1592952.9279610822,2671031.0726893093,1592.9994050490213,73382,58508.744913039314,590653.4637092166,35853
