SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,133256958512,0,5242601.746834405,7823447.930461564,173981368,5225032.717051692,7820503.366545081,5225.091707075992,174070,675873.9063692662,4453741.925491187,86624
1,128311375664,0,5589874.365952286,8355173.108537116,178683683,5573166.029117977,8352250.800821735,5573.218451973311,178777,814888.4113835413,4961926.327787049,91467
2,127818198383,0,5561739.904484031,8375585.154035513,177217262,5548704.90252762,8371915.436047995,5548.755615611359,177308,980107.3672620144,4473568.696747279,89104
3,125528319161,0,5742218.51761295,8413415.687090395,179680993,5728446.3363021705,8409769.485953256,5728.5234912739825,179773,985715.058249669,4498633.099521641,89567
4,130799742316,0,5293407.422573467,7974519.507582505,172486915,5277472.1706432635,7971241.595750185,5277.472170643263,172573,750507.1824620599,4371133.755740858,86085
5,125747132918,0,5686396.399584027,8540655.738498751,178261861,5673333.772669102,8537659.1429322,5673.383709521988,178353,1017593.8553125486,5025676.838417299,89503
6,125928011457,0,5602301.677144902,8411183.618463773,175893823,5589941.998253244,8407957.94589784,5589.953787406976,175983,1040457.9696268797,4777028.043111781,88747
7,126276931286,0,5714554.959900381,8663696.494690755,179549011,5690310.088170985,8659736.586759182,5690.350254561346,179640,599540.2540109839,4522610.867718522,89713
8,133913328681,0,5022231.649485985,7274862.935251383,167922472,5018334.908251357,7272997.789426902,5018.379056199339,168007,1952993.6489886874,4789170.293886281,83011
9,117577012147,0,6883752.4076328715,7652284.30991244,202141715,6880260.83694491,7650784.809601423,6880.355534539937,202243,3369645.3395465175,5455130.075124651,98413
