SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,81960662760,0,1.399274297193911E7,1.4025499240301192E7,286331272,1.3981039603784679E7,1.4013742771414408E7,13981.140587628443,286476,5216711.878828357,5221741.925096341,142546
1,80597102111,0,1.3520596112710617E7,1.3553834612006137E7,272074346,1.350970969775591E7,1.35428970496106E7,13509.761288373205,272212,5186695.359134449,5192289.170841145,136517
2,80195378831,0,1.3869223225671884E7,1.3900309038076658E7,277708331,1.385850087873625E7,1.3889538796050247E7,13858.547407155487,277848,5436771.03946321,5441604.515792465,138601
3,80357369349,0,1.3852740418045398E7,1.3882872392232144E7,277941637,1.384229614547284E7,1.38723853852609E7,13842.410459463048,278085,5567394.211405042,5573125.006052846,140989
4,81787000085,0,1.386247850386095E7,1.3901449068142416E7,283092413,1.385233055158585E7,1.3891237293606564E7,13852.416804444632,283237,5649454.5829353295,5653710.7792432355,142727
5,80001772725,0,1.3933005167341428E7,1.3964734751953172E7,278314099,1.3922310994640525E7,1.3953995936348248E7,13922.435262641266,278455,5471104.634505238,5477262.396201994,138291
6,82029039396,0,1.3999540403424729E7,1.403345912945294E7,286712465,1.3988051602807775E7,1.4021914594220273E7,13988.114222694101,286858,5313920.574999356,5318794.812031216,144144
7,80533957383,0,1.3754831108650763E7,1.3787011275061965E7,276582613,1.3744204357622335E7,1.3776336565364527E7,13744.30978053106,276721,5349742.5260365065,5355157.326106033,136179
8,76345004872,0,1.4360006370579178E7,1.4397455996263906E7,273637391,1.4344088625523612E7,1.438145825364616E7,14344.194153619757,273777,4473911.492221849,4478136.286499101,137488
9,82056113613,0,1.4068351472657084E7,1.4100417294708187E7,288203492,1.4056180889089411E7,1.408819203587887E7,14056.278064978645,288351,5177735.615778843,5182299.397740623,145402
10,81733611077,0,1.406987754342462E7,1.4102587330072135E7,287143538,1.4059671080938848E7,1.4092336166758377E7,14059.76762157373,287289,5732266.582338841,5738616.377863619,143384
11,81934860749,0,1.396239330287774E7,1.399631067747691E7,285628783,1.3951178992074521E7,1.398504333922212E7,13951.272846195297,285774,5361505.731898523,5366940.383349779,143194
