SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,227269679376,0,392385.3507149597,393387.57825658366,15368336,270620.578023726,271098.3494936623,270.6564050956803,15378,432.1005768864723,432.10911373025823,7627
1,227332577691,0,395934.10552229814,396828.5071186727,15593221,274500.5605172026,274932.76759518945,274.5404646194464,15603,430.32085034152846,430.3351333464389,7509
2,227984207676,0,413201.9751186854,414186.6696478617,16155156,283577.64188596414,284046.32732812536,283.63366064987724,16166,427.40840318966127,427.43453534475503,7650
3,225983030799,0,409505.164790744,410527.7038908273,15351843,271878.3785789985,272330.7991795911,271.9141960506214,15362,427.8425442834694,427.85333026267665,8132
4,227571028225,0,407325.07755436166,408319.4979815102,15778840,277481.9646091618,277944.18983594346,277.5042717333258,15788,433.70855488778056,433.7150468714612,7874
5,226489039844,0,398571.32166405185,399491.92618211557,15836438,279816.43634346,280273.5520229755,279.83657706167725,15845,438.2077165612067,438.2281244581727,7401
6,227865950720,0,397575.60383376863,398574.26319809695,15237557,267624.7671374778,268078.3864832421,267.6477362707662,15247,433.79128937796014,433.7997727438093,8086
7,227460388016,0,382639.3432506783,383500.635410977,15305263,269279.27334623,269708.2447219314,269.321585622981,15315,434.5452099697098,434.560955108034,7329
