SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,233444718961,0,165678.6509403707,6978801.906458189,9588792,164390.09702511717,6878969.597208114,164.39009702511717,9594,10730.748581816732,251626.44937505215,5208
1,179881523043,0,1868265.1533833393,6607593.836048635,83495838,1857634.5938549882,6596498.741080071,1857.6664053413667,83540,153179.44802643158,1539929.4154235416,42697
2,234622377084,0,136704.6996517075,6738077.160302547,7982678,136163.26113924882,6726658.94669192,136.16774027676874,7987,15492.034915188004,1552545.1326763416,4059
3,231550715620,0,214410.6521386537,6943222.286418017,12230083,211376.5697892426,6921260.336241157,211.39212949233135,12237,7100.910483233344,931491.0475984028,6016
4,232636210983,0,199195.06738114034,7155280.927233979,11408521,196254.91580644913,7136239.571952858,196.25491580644913,11414,6184.3723571541805,1090977.7691625247,5479
5,234969697749,0,133683.36391147377,6863484.769473726,7814364,133094.96628542646,6844938.30867522,133.10651664331434,7819,13732.416132639106,1080265.9141296435,3957
6,165445158811,0,2595697.4922877196,6794930.101071486,106746311,2582147.166288654,6792128.99558912,2582.148502445591,106801,230525.18044806249,3761785.0608735206,54626
7,232338734054,0,197602.45612077168,7098200.09218821,11381456,196041.35395441108,7077961.518844074,196.04135395441108,11387,11385.435362020919,1032770.3874700586,5544
