SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,208002808050,0,668960.8599524355,6766836.329256769,34610380,666239.1017658187,6748882.586988213,6662.409807595199,346450,131170.8550724386,1843924.042999362,34521
1,210208254231,0,637651.5651282232,7058353.560379673,33374395,635712.4295088357,7035005.271425126,6357.124295088357,334080,158129.94905816988,1641700.1511250818,33605
2,257880495345,0,527238.7331128296,7223652.738510832,33815919,525047.8514044208,7194551.053508858,5250.478514044208,338499,102244.84213627382,1436297.6717097384,33981
3,210047249670,0,692202.477170942,7403543.350426287,36156098,689217.4414444453,7379822.411704646,6892.182414110833,361921,129163.43230142043,1748126.9400051283,35959
4,211958867539,0,624850.9603114378,7498877.358018902,32957510,622579.2840477382,7469622.465807321,6225.792840477382,329903,133769.45452772616,1517856.231518486,32790
5,206701379495,0,652598.9679465576,6379002.209949866,33498426,648901.3490267708,6303650.074065638,6489.0324518182615,335323,98027.38847648402,495733.7560258025,33775
6,207940681902,0,656677.3303523721,6672277.6717008045,33982328,654348.1475362581,6649067.569141486,6543.481475362581,340164,144206.21273415242,1487676.0078132243,34072
7,209437958952,0,623543.49700988,7206778.588368259,32485867,621055.1356156534,7177752.630843116,6210.564533857557,325182,123759.42865247409,1419815.2796689102,32263
8,205369099687,0,751368.8077581791,7312736.100073577,38367244,748032.6896019616,7295381.749422245,7480.326896019617,384057,137764.15209733782,2166286.179890137,38456
9,205868965269,0,738817.0337136113,7018172.185332,37857146,736297.983534992,6998782.778801447,7361.3831455856125,378953,167736.20466265178,1868048.3356525733,38080
