SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,227940020328,0,173637.3262562121,4449306.985722755,9888732,173880.83032969414,4407399.089558211,1738.8083032969414,99086,575746.4879370056,774855.7514641207,19868
1,240109521487,0,2830.126714651577,3759044.268786879,169871,2835.3727739899723,3611086.8194328602,28.35372773989972,1702,66070.0248882169,169353.61098317362,329
2,240299788878,0,2264.507637974176,4216520.306163681,136031,2268.8326217248473,4014186.068774611,22.68832621724847,1363,66379.41325163812,158876.07872575478,269
3,240089518717,0,2206.4087132900213,4170241.74893686,132424,2210.842034406626,3944312.753921171,22.10842034406626,1327,61502.57817804963,146119.6690971856,276
4,239929935425,0,1863.5863312583112,4382810.303207672,111776,1867.2117724969792,4176551.755153457,18.67211772496979,1120,63858.26202612858,170587.51406014277,224
5,240202061816,0,1449.4240813199733,4410527.836449611,87035,1452.110766089878,4202594.451442745,14.52110766089878,872,65285.90279522582,162462.05834012516,165
6,239978645200,0,2524.996513098798,4021343.4327882268,151474,2530.2251352154894,3846284.384765719,25.302251352154897,1518,66865.11864687152,181196.77692064416,326
7,240284799128,0,2627.180957338828,3872202.8532059765,157807,2631.8768490349644,3759626.0606006775,26.318768490349644,1581,70541.90932752434,225688.51364857063,293
8,236537440990,0,48429.47149000843,4449254.000854764,2863045,48514.94102570066,4385912.077233143,485.1494102570066,28689,354083.05385415774,550887.4003324847,5855
9,240262231950,0,1849.2917055429464,3840893.2126442958,111073,1852.975377722491,3703333.6291341954,18.52975377722491,1113,73157.26871043474,199917.34694708817,227
10,240141612267,0,1191.79358100163,4241020.200476482,71547,1194.2953047267924,4028282.4191723657,11.942953047267924,717,64937.29041940471,164708.11139005033,153
11,240224309980,0,1894.5267614381394,4221152.81148447,113771,1898.2258708036857,4006915.620024719,18.982258708036856,1140,63372.26807410294,152847.89331884505,229
