SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,249665173575,0,32534.349050834935,5193759.616412208,2028668,32566.81692353655,5086686.463895901,325.6681692353655,20327,65410.1634375218,447274.1237942069,4032
1,236989129358,0,51819.647397725515,4486811.45157126,3061477,51776.21451768834,4406404.442830106,517.7621451768835,30676,36485.910887747974,442396.5051470861,6123
2,244520217416,0,50306.22555569151,4944774.5717762755,3071742,50350.02884466763,4845192.1421380965,503.5002884466763,30779,89011.15097745696,438648.6423484385,6158
3,237349941918,0,46519.62863473014,5722831.929515647,2755692,46535.507490521784,5589746.140772123,465.35507490521786,27613,55913.822581657194,449795.9576192431,5608
4,247245596801,0,46779.26941835211,4641209.893987321,2884999,46768.07251417645,4556869.23505471,467.68072514176447,28908,41793.087424060504,453984.2261415872,5801
5,244292626521,0,39584.30158852641,5781341.535218233,2413677,39600.04907953453,5651165.746262984,396.00049079534534,24185,49443.8423747938,460626.5753455141,4823
6,236769087292,0,53082.75381143852,5584424.219147165,3134861,53063.80213606758,5429427.131896544,530.6435882750403,31410,44844.02186481698,356034.3211021414,6106
7,252062061909,0,38695.39692667333,5809650.841894275,2435958,38734.90491212786,5672125.818207678,387.34904912127854,24409,77978.2680783668,447750.0616030064,4942
