SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,193363466892,0,1060987.9760208984,1079918.8712003054,50145112,1038366.9636630152,1056492.2925791277,1038.374571397522,50196,46787.792952966374,46823.9186300909,50447
1,202211462821,0,1081397.7033453293,1101830.7125259563,53638096,1062093.0238268175,1081796.9013986804,1062.1144427592135,53693,56450.96748402664,56507.10395391852,53750
2,194811208936,0,1004516.4419596759,1022844.7066352775,48089117,988358.1188762856,1006097.6284499413,988.4017019372022,48138,56263.37699277441,56324.27501404171,46693
3,205533756661,0,1092104.6961517737,1113535.824206565,55043458,1072298.4466415858,1092948.636941293,1072.3285377430452,55100,55920.825225951456,55967.325860635065,54924
4,199752352768,0,1015939.2887927649,1034578.0294335178,49769295,997614.8227472777,1015581.2599403689,997.6539800156611,49821,52316.981059022524,52365.43197414736,49682
5,195896088737,0,1016565.1292640833,1035640.048857938,48849707,998478.3936273471,1016875.7218136116,998.5280099808643,48902,54106.63246103081,54163.27600640415,49796
6,205782326073,0,1099235.2476609591,1120258.3519364095,55454834,1079006.9304651192,1099252.7927924036,1079.0611373986933,55513,55470.148916888924,55513.785807916014,55305
7,200100661404,0,1083127.6117867003,1103468.213807733,53194381,1064389.065511317,1084027.6234266937,1064.403141016464,53247,56778.8135341602,56839.51514484047,51858
8,197376354276,0,1057435.9435560661,1076730.3446419102,51218859,1039042.1119706385,1057667.2705773904,1039.0693562401505,51272,57015.447193333486,57076.57064649304,51727
9,201228800103,0,1067100.849670481,1086885.9723119463,52698079,1048554.4608525166,1067648.9394990823,1048.576495896551,52751,56086.95779366948,56132.98269071129,51760
10,189765353658,0,1008337.9363765088,1025990.7858892606,47017984,992053.5248983452,1009136.3522629159,992.0870058604359,47066,57087.05033437124,57143.95605222181,46363
11,192920587095,0,1036478.291019,1055198.7104197848,49124678,1019536.934661846,1037649.1353737302,1019.5684138896663,49174,57213.38579081798,57282.33915701762,47738
