SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,187606793387,0,1024136.1131324844,1042030.0489006768,47944849,1022344.9403793844,1040175.4475446299,1022.3708815790472,47951,56061.61211503537,56104.41119722152,4865
1,192849880239,0,1012438.4223341875,1030607.7674583182,48721425,1010659.9587121976,1028764.4903937305,1010.6914749925719,48728,55658.81873881898,55699.476422967455,4988
2,191270797113,0,1029329.6895261306,1047874.8142718641,49130573,1027559.8103137811,1046039.8735280541,1027.6097061782589,49138,57127.19315564992,57160.660181947045,4973
3,188407269460,0,1019080.0051096547,1036887.2245804763,47919713,1017462.8853198178,1035212.8507440102,1017.4964503139257,47926,58490.93058585029,58538.98617910061,4638
4,192882556388,0,1038359.0995220612,1057046.7746873125,49980204,1036591.6532016635,1055214.8178091545,1036.6293430506737,49987,56540.126980565845,56583.606359609985,4908
5,191301017184,0,992101.6967252777,1010522.1636278116,47355994,990285.7328656409,1008639.8516693315,990.3122401916572,47362,50655.52111508271,50744.96097610153,4673
6,198178717214,0,1045378.4601873027,1064795.6683194144,51690621,1043425.7063875678,1062770.1384387512,1043.4607872193908,51698,56917.791261739774,56984.21666080407,5571
7,198807400467,0,983305.2258688925,1001939.5806939048,48784105,981632.0697397472,1000201.9609543012,981.652274196202,48790,53924.010424209715,53964.235228267135,4825
8,194023050819,0,990937.7862392135,1009779.0560831587,47967519,989008.3636454645,1007775.0207098634,989.0563718967943,47975,51076.309190949854,51110.45682714233,5086
9,190722092055,0,1022715.4965488783,1040500.0451120009,48674753,1020952.0140112957,1038674.8033891104,1021.0024721575203,48682,54935.8375343217,54987.79793344842,4773
10,192982803071,0,1056136.385497187,1074963.8649433798,50868838,1054466.8890788825,1073233.3665849862,1054.4966137819722,50875,57714.25071421928,57738.0048434634,4656
11,197777122558,0,1087411.8309215077,1107526.8499533634,53666841,1085506.1152840902,1105550.672013778,1085.5639225673258,53675,57161.57038775242,57233.519786284916,5228
