SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,135724332868,0,4179707.3651852263,8101853.817894961,140730413,4151684.2270871378,8097940.442904395,4151.709318860226,140872,538858.6187590148,5460425.9335932005,140730
1,125721894069,0,4043360.0470257616,7834223.340554622,126398676,4025608.075250863,7831541.987394235,4025.548816808835,126528,754939.0589247787,5854321.311983699,128092
2,107575998606,0,4793400.564703207,6863295.315061325,128420257,4779811.655602155,6859869.709921427,4779.875332984136,128550,1243344.8041385268,4570887.965409724,127996
3,129085370902,0,4115559.183073493,8493551.077996725,131850007,4089704.234578146,8488829.631120933,4089.727375344886,131981,555673.5454015654,5431954.504628344,130240
