SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,154492604571,0,3122260.839894139,4018981.5466633714,120560270,3121481.2730946927,4018832.19798169,312.22196917760186,12059,117076.07444621045,833891.8382569741,1173
1,163140862573,0,3348669.6493147667,4486384.0508985175,136541825,3347859.704711358,4486213.582949626,334.8026081430148,13655,131945.63207009184,929036.5222769073,1355
2,160150741709,0,3221867.4191074152,4253989.493344872,128968443,3221206.8860559585,4253821.447033993,322.1464451315842,12898,142631.52722620452,824557.5449455379,1225
3,153892750789,0,3122704.0408517644,4149968.493884466,120112500,3122009.5913337986,4149816.2656230475,312.2433253273754,12013,130044.1242737943,865454.93037225,1161
