SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,191955086593,0,1724000.1183952668,3385751.7011669036,82712387,1723594.0233326703,3385657.262325191,172.39448488269852,8273,65774.24013149743,849684.9130914131,773
1,189928810261,0,1761563.1606106856,3256103.740515578,83619452,1761086.9016678212,3256018.018945016,176.15019764472834,8364,62583.407369391556,893837.9637019163,833
2,181924758649,0,2088520.4642973242,3302573.1014238116,94956399,2087838.922094334,3302450.5579976444,208.83354247785047,9498,65208.435680469855,729512.8475318148,999
3,188406520777,0,1815953.15048543,3244206.507680028,85512542,1815508.479161708,3244123.1005392396,181.58602565737942,8553,72182.73621649526,917521.9710530813,867
4,205155977600,0,1551989.038974374,3253211.9338105693,79579690,1551609.9687850382,3253103.095303605,155.1734758312244,7959,63175.74475636054,769574.4766193946,825
5,200807813019,0,1500293.8924751799,3358208.6587921167,75299364,1499943.3511658288,3358106.1493170904,150.02900366296018,7532,59127.759897726995,802694.6972398476,722
6,198400624471,0,1425679.6293777537,3300536.396748693,70698513,1425383.0942015816,3300429.1211860855,142.60032549607757,7073,65740.03878338673,779894.3029324465,711
7,199076646491,0,1602110.7073301699,3248478.1091357693,79715081,1601713.0568573016,3248377.305078558,160.19957418785106,7973,64858.911574641745,819788.6172595939,835
8,195432214763,0,1728257.2706772534,3309797.005324689,84417115,1727822.2037727702,3309670.3582237517,172.80667871373376,8443,71323.71832447412,730574.0655388812,915
9,196134073717,0,1540090.6688509823,3284260.680432054,75499865,1539775.0236695553,3284159.849182346,153.9966661744063,7551,68642.02473437402,780001.2855976868,722
