SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,209971324900,0,1071816.786965137,1074021.7545832507,56251798,1071619.4133039925,1073836.091405397,107.21448968906857,5628,53002.296135186145,56396.024603419675,539
1,210008029421,0,1059651.2854330556,1061824.2919907144,55623054,1059456.6913152102,1061638.3457027199,105.97674179631477,5564,54037.81850015722,56643.05696697478,549
2,208945379693,0,1076602.5034373817,1078796.8810437082,56227385,1076413.59828324,1078614.9956605781,107.68348564068624,5625,54582.49993390805,56803.53723279197,527
3,209851941263,0,1061448.7006148556,1063639.5678954562,55675146,1061238.2170956158,1063440.5158784168,106.15087004513312,5569,52882.48835215244,55984.91424119157,579
4,210080636970,0,1054230.2954987758,1056422.5379146629,55358363,1054049.8315017081,1056254.2950859615,105.46411246761441,5539,53028.42902143455,56903.569052495215,502
5,206619634422,0,1059265.5219206044,1061420.9607838674,54706117,1059079.1751817185,1061241.829689777,105.93362842293016,5472,54389.7074212172,56688.07330540403,521
6,208532441383,0,1054067.5474393738,1056189.642478168,54941243,1053875.1215038328,1056004.1683629516,105.44147006187815,5497,54314.05041699239,56462.18222604692,545
7,210216244045,0,1056818.3221816092,1059015.933485401,55528690,1056612.3137108875,1058821.8203528328,105.70052137750932,5555,53561.016457433136,56897.46537788001,578
8,209043328083,0,1052056.0340852025,1054146.9871985486,54970450,1051858.7223826428,1053956.1191955511,105.22204789410983,5499,54374.952303999526,56330.383714404954,562
9,210018815244,0,1051528.253368036,1053609.433726244,55199839,1051341.4797787173,1053429.8730664211,105.1713749106325,5522,54302.64710913782,56584.77354076916,534
10,209946346315,0,1058971.89931445,1061096.950248515,55569503,1058747.4938310883,1060879.1859967632,105.91262377182625,5559,46340.25971910108,47877.44050311995,539
11,207688683598,0,1074381.250496472,1076319.857726759,55773803,1074191.2180050449,1076132.8663446002,107.44913079818365,5579,55454.4699052232,56507.29364999024,537
