SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,233017649365,0,104895.00941269191,1292008.9212573182,5621519,98469.81146075558,1256799.7008209461,984.7149041767393,57364,24617.864121387458,538322.264063605,114782
1,233469826729,0,100069.81428903855,1274571.9890249234,5285030,92369.96618424813,1242093.612752784,923.6996618424813,53914,19151.865990177987,548126.3968443667,106370
2,233248265522,0,97645.14792876453,1279965.5321493568,5177815,90622.41021469164,1240780.7145849266,906.2444086704458,52845,20162.860392919516,498810.08121410053,106565
3,233194827528,0,99385.24596030591,1222524.0953066894,5247103,91840.66485106091,1195506.7332768266,918.409931977253,53543,19459.71010124339,573981.9324167108,107089
4,234313830379,0,90225.08221796631,1190544.7501846966,4688070,81672.75473686733,1163376.228673606,816.7242360942514,47843,14533.586982348814,550799.8823865835,96194
5,234185897677,0,93319.29763745077,1245026.726734948,5000648,87164.94119622129,1208511.400531975,871.6494119622129,51032,20675.62082226259,497301.0710944537,102552
6,233564219295,0,97585.60216324213,1278645.3321984643,5127469,89604.47821661708,1234813.0333435228,896.0447821661708,52321,17892.49012940484,460766.0713409845,104631
7,233679715704,0,94872.48716992911,1320668.8221897648,5069526,88557.65652425334,1281141.8035284071,885.5607053468932,51736,20864.735085881028,521034.0234450833,104006
8,233466694709,0,96535.75554951899,1276889.093163472,5079729,88817.8077213368,1241029.1377475127,888.1780772133679,51840,18145.15723174548,524050.15391312714,104271
9,233312608827,0,102518.37346550917,1275056.8444202251,5474652,95782.63306193793,1235879.9921059667,957.839255356855,55869,22769.172370353022,494433.4173464697,112172
10,233575945757,0,101138.02498542888,1274747.7230548013,5369052,93812.7422709721,1241585.7352147195,938.127422709721,54781,20545.6220344058,544353.6561593586,109048
11,233683636966,0,96084.6509427632,1276296.8820388168,5117481,89402.92213544973,1242147.3173190993,894.0292213544973,52230,20446.33087683213,540615.389862134,105519
