SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,240926761175,0,13588.040114007736,4758324.902293455,723896,12269.288748097495,4637247.538443194,12.269288748097495,739,2170.990368739189,2089291.0485207553,15104
1,241740378777,0,8665.491885474308,5083419.175343681,455585,7694.204871399692,4893425.584332762,7.694204871399691,465,1197.7658151725886,1742327.524726732,9415
2,241295829713,0,13286.609012919804,5224425.572200903,728128,12333.40834584538,5131205.38728564,12.333408345845381,744,2874.157091700367,2821584.9291597214,15872
3,240971687802,0,10686.700908161252,5484505.101812745,589528,9959.676266914874,5332423.112407704,9.959676266914874,600,2062.1144087371244,2082128.6624087945,10472
4,240911023878,0,20449.383389966024,5173036.534777487,1079489,18297.211680243658,5087086.800263868,18.297211680243656,1102,3025.9095098004077,2831270.3248760384,22511
5,240505920179,0,19383.737523487296,5274983.419209779,1077059,18261.504734399845,5194055.980520672,18.261504734399846,1098,4590.918857286723,2903211.96504306,20941
6,241402349137,0,18365.01861038914,5219664.649905279,1051432,17762.876025562146,5166954.450244307,17.762876025562147,1072,6637.625091549984,3407769.7747323015,20568
7,241041253624,0,16559.80166085918,4705704.351925231,944961,16030.450978434794,4631171.483507896,16.030450978434793,966,6581.3353953195065,2706076.768770184,21039
