SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,173545257400,0,1626407.089104439,2750537.074096598,68897992,1620553.9247423997,2734387.965423674,1620.551934397591,70311,1378467.779647259,2125427.3851618543,1411870
1,171317353006,0,1601428.3970466023,2680738.9368012752,67069408,1597702.0844491671,2668696.684430467,1597.7223290179943,68431,1433140.3858936229,2184452.809056773,1359115
2,172335011705,0,1632472.4982346632,2764936.5339352544,68705196,1626822.0208201946,2749839.1229055077,1626.8397772874914,70092,1388336.8002103465,2163550.2378770937,1384402
3,174380656212,0,1629484.991558462,2757681.9495611233,69379951,1623973.4277391273,2741091.9562906083,1623.9728856188387,70799,1393299.194598223,2117549.723133586,1417437
4,175424662027,0,1625725.3489332376,2746001.429678911,69639999,1620626.6822178233,2731640.5786199784,1620.6014796322645,71075,1406480.8406689018,2178532.6640921575,1434473
5,173065408509,0,1620259.4069028369,2731121.658672191,68498679,1615583.601650007,2717855.4103740146,1615.6058712760957,69903,1415908.110914152,2196478.43643692,1401730
6,174063378618,0,1619503.17798126,2726939.936128891,68830107,1614088.0995799906,2714149.8721715137,1614.110337054617,70241,1387364.4734369228,2207999.671078132,1408300
7,169064475109,0,1630287.6348508596,2757301.184704416,67272926,1624328.303287537,2741301.918374284,1624.359299031226,68657,1378828.9223810146,2137246.074111351,1381127
8,174033411865,0,1608407.506427722,2704220.123317471,68360733,1603493.1281843258,2688294.6240663608,1603.5033241612525,69767,1395914.913707298,2089429.4439515055,1404612
9,174200686804,0,1631492.2611002936,2766530.2323196544,69403493,1626347.0666953456,2750284.337660121,1626.3624149270022,70830,1409699.6976262094,2138358.5209760293,1424201
