SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,240244861459,0,1593.5353231441277,2826841.639487518,95709,1595.0393181058594,2818867.2552596848,15.950393181058594,958,217007.1612363208,710591.9191643127,91
1,240435670281,0,4093.6110154387143,6856615.157573018,246058,4097.561725548398,6797134.06279626,40.975617255483975,2463,218827.87830999773,692139.9924636823,242
2,240760939530,0,1247.9356724361176,5176954.073494821,75113,1249.3720974307746,5129923.323677321,12.493720974307747,752,200594.8675382168,580086.0460968377,87
3,237484908522,0,52245.61105274461,7215271.754108707,3101622,52293.00706848728,7161265.874712398,522.9300706848727,31047,609043.1631145414,838321.7631720592,3078
4,240143054305,0,4055.06848753541,6155345.566282917,243443,4059.2471134390157,6084507.732895629,40.59247113439015,2437,169925.33203211523,511248.71504001215,257
5,240141257169,0,10447.383044037377,1.0906883653118335E7,627191,10457.178535684674,1.079946348444311E7,104.57178535684673,6278,304066.1356327191,969167.6576498798,609
6,240698880683,0,1339.6734183348508,5581664.2875146335,80614,1341.0947283345577,5543139.206118747,13.410947283345577,807,243541.71961693154,742071.8040757863,86
7,240259932153,0,2995.6117556865033,7228960.123292764,179929,2998.419226811576,7165346.538100218,29.984192268115763,1801,216203.4360541988,698423.136185364,171
8,240345955446,0,6281.603635868603,7548395.599192187,377427,6287.603205952557,7442974.377654284,62.87603205952557,3778,187339.6563397146,491876.2937714681,373
9,235537034426,0,108650.5245408138,9210249.782317597,6397016,108745.53151448109,9158794.457867498,1087.4553151448108,64034,878467.9678262483,1388088.088583242,6384
