SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,114266139432,0,5061449.945750873,6749984.026818927,144401188,5055164.363400509,6748434.544491385,5055.215262934896,144410,198803.8553459439,1223554.7540752448,7341
1,120173225932,0,5073206.154237018,6772255.2995847,152253558,5068055.977332487,6770542.449855792,5068.11656925288,152263,237550.6437830276,1116108.6294829177,7601
2,113656740651,0,5400627.183443284,7138879.780231852,153265344,5394241.366489562,7136705.785013618,5394.276800010194,153274,217908.21495475745,1002637.0972177511,7629
3,118561546423,0,5241287.400422726,6868986.175213951,155164644,5235168.726507021,6866741.646478398,5235.255013009489,155175,215619.49745610004,913600.444342568,7781
4,117299786479,0,5070706.979516215,6646912.053536278,148494307,5064006.899162976,6643487.585065934,5064.04930424326,148503,184645.26070636325,587734.9802050067,7425
5,119600826775,0,5069079.332977939,6940329.452709559,151389713,5063416.469012114,6938081.487968406,5063.167322916423,151398,214624.81777067116,918924.2951412738,7486
6,112160573910,0,5273753.738676007,7025781.607080455,147700112,5267712.204059281,7023623.949223105,5267.767953855482,147709,217695.92058319107,972969.742695257,7294
7,113107253867,0,4998775.0000264775,6698480.199472023,141158625,4992279.493090454,6695642.630631536,4992.35807279688,141168,186822.11527682963,713405.5872833128,7131
8,112010777955,0,5118521.696044671,6912579.812454309,142755211,5098172.036885751,6910263.515356172,5098.258311086272,142765,65117.92697615987,919606.2737611396,7343
9,117101175233,0,5365823.083769743,7227472.325677358,156869300,5358688.695919794,7224158.072834359,5358.750101870455,156879,195226.79521680242,713722.902106288,7886
