SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,119635822995,0,5486792.291640285,7151353.792170759,163898676,5480188.522023215,7149619.497225299,5480.263966050818,163909,214611.58985867345,1202885.803834236,8040
1,110110085263,0,5460199.020912208,7077114.42568991,150093086,5452747.208086593,7075213.708741406,5452.796307702266,150102,193313.477085658,1113491.9538042077,7529
2,116350994483,0,5516015.962954985,7213156.430332273,160244385,5509274.646497823,7211384.745588922,5509.328842591089,160254,216504.89135250248,1219557.0766907835,8011
3,112056117312,0,5338623.123244711,6831345.839369585,149324867,5330633.385563792,6829515.185273723,5330.721012861421,149335,176502.85402497282,1096444.9245420457,7653
4,113975787187,0,5436500.168476725,7050968.687161297,154715273,5430029.7569744745,7049409.163792636,5430.099570436337,154725,218112.63381980316,1295690.655789546,7706
5,114060723089,0,4959976.856919055,6464500.788442652,141247585,4953661.0035263775,6462345.332160265,4953.746545223359,141257,184396.500205338,831434.5632811942,6954
6,116163661466,0,5753232.024782299,7742926.838424205,166853349,5745744.440014534,7740567.919685869,5745.789346182752,166863,212240.5162839109,1089746.3134300243,8329
7,116788010254,0,5746808.228130234,7528904.164280122,167565144,5739402.311437551,7526152.183555632,5739.457865902115,167575,209970.62811785177,888632.8229591728,8200
8,109951927062,0,5432263.5090033645,7031426.064161927,149126782,5425432.586221278,7029586.514714229,5425.496679113872,149136,206237.45849766867,1122025.4967801957,7410
9,112430482313,0,5559958.204569286,7411323.90944304,156064302,5552660.33869727,7408408.503348707,5552.727921355286,156074,202870.1013639495,832115.368382444,7768
10,121375185331,0,5368492.915784918,6913694.926061889,162698884,5362116.335601379,6911997.223987519,5362.1827242731815,162709,215249.31537594213,1162989.7297300796,8082
11,119621598585,0,5614215.664182973,7385967.962727846,167689814,5607622.26834272,7383711.094382532,5607.471774056011,167701,228639.24347750976,1036880.6082950325,8371
