SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,219210870141,0,580275.5341766888,580496.6136111417,28929874,527902.6533928985,528102.7032558655,52.84408589378189,2896,126.53344260153025,126.57879376968685,626
1,219077641033,0,591052.6405647937,591432.0358618329,29533093,539237.4659639738,539569.6423530063,53.97170724381716,2956,130.1414114947932,130.18653913028388,625
2,221279788604,0,583724.9349255271,583963.7251219518,29588414,534870.5579785632,535086.5483269707,53.524972653253506,2961,128.91439578470994,128.95902923686532,597
3,220641530210,0,593505.1087592774,593859.8326111798,30020993,544259.8947066104,544573.292006836,54.45935324874342,3004,129.09997701669806,129.14315069613326,591
4,220205572451,0,602767.8683276922,603129.216633081,30385613,551961.072770064,552280.1648406252,55.22105023043412,3040,132.07641690795654,132.12211505846804,613
5,221194188094,0,562647.7237147994,562877.5073544801,28585744,516945.28226667125,517154.03295561107,51.7373296421463,2861,128.87317349809575,128.91853861148667,579
6,219480725075,0,579157.9915612151,579412.7485924759,29025209,528990.761992087,529220.6145493685,52.92490297333454,2904,128.3140300591825,128.3625294790441,610
7,221511037861,0,566024.1160808874,566220.6093937727,28849896,520975.7541401419,521155.72318805073,52.13282917244486,2887,130.20645891584792,130.24887839787726,574
8,220077492162,0,579251.641340601,579461.2940426248,29236689,531399.1669530355,531590.0717003937,53.19942785310342,2927,123.1807655045422,123.22134220694109,560
9,219152598749,0,585574.8054292679,585797.468911329,29323053,535218.2208632615,535419.4529844644,53.55171575028121,2934,119.47010982505337,119.50961255782126,563
10,217964087709,0,593602.2487533184,593832.0904761654,29880027,548358.7560514666,548571.6915689328,54.88975982192363,2991,144.91218921714028,144.9704203741963,602
11,219265583684,0,579980.5097361568,580188.7443469589,29339098,535235.8269281992,535427.5596338635,53.560599975306125,2936,142.07889035208396,142.12839908542978,601
