SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,193028084861,0,1031453.689108427,1033340.7278058688,49324127,1022641.3018714201,1024496.1953265422,102.30620811794421,4937,58341.916809088994,58347.88364515452,25496
1,194212540954,0,1046811.7872918895,1048763.2086954599,50426344,1039039.760299495,1040961.450526418,103.96842147885435,5048,58395.11015419714,58395.221123589836,22294
2,189939912685,0,1005920.535517308,1007727.6438365567,47348950,997643.3774309334,999420.6857592912,99.79983610281887,4739,58170.85837507223,58175.84869660769,24124
3,198254374512,0,1075521.7017944858,1077642.0878015736,52838553,1066589.1258162423,1068674.5476975108,106.71124206006759,5289,58436.439268579394,58443.58730323095,25437
4,190100319545,0,1010784.9344041726,1012609.3987159173,47646201,1003016.3676545755,1004812.8147752025,100.32582873949792,4768,57408.87277356172,57414.359282447105,22232
5,199085168286,0,1050664.889874786,1052694.7716964965,51848821,1042226.2883085458,1044223.9829170053,104.27683388644871,5190,57079.12261941374,57087.15586206888,24128
6,197453145982,0,1051083.5667018879,1053049.307666437,51424964,1042274.0391219745,1044206.3798845451,104.26761990391242,5147,57373.97201527274,57376.373983684585,25108
7,198202342823,0,1051531.4882678727,1053654.582738222,51592782,1041781.0660512487,1043865.376523195,104.21658259397914,5164,57758.01874173968,57766.92080593964,28080
8,190737229585,0,1012226.9253995231,1014053.4469090336,47842436,1003829.1969354338,1005626.106182076,100.4312184587999,4789,58279.34625433973,58289.30592850639,24464
9,196562912915,0,1065011.6756941392,1067010.3107634343,51845723,1055582.5863738828,1057547.205815666,105.59454191975452,5189,57355.74551024763,57368.766806076535,26374
10,192141810432,0,1029292.6296428852,1031174.5882721363,49033470,1021260.2637542322,1023112.8047373634,102.15356756570857,4907,58448.662808188514,58453.803549696866,23229
11,191858704124,0,1019307.6205018697,1021143.4494050513,48470674,1011042.771740138,1012849.8476905084,101.15763243102036,4852,57421.40111330609,57433.30233316335,23665
