SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,190768193960,0,1015211.6755006314,1017049.4536278662,47982620,1006612.496631721,1008418.3110160709,100.70846721712769,4803,57872.775354420155,,24792
1,190262997173,0,1021504.7051977497,1023359.4501338238,48194459,1013691.7365210606,1015519.2170553693,101.3963398057486,4823,58432.751392855695,58446.06550553916,22548
2,191171116939,0,1011835.7516093315,1013708.035316412,47967195,1004121.1197256926,1005964.80149689,100.45435858480329,4801,58302.771549058765,58308.01355456213,22544
3,193892838089,0,1038706.9013507154,1040625.469554855,49911784,1030179.5670674231,1032065.8336669101,103.06709537810632,4996,57731.61468116931,57731.74275286024,24326
4,205381402800,0,1124255.894002949,1126469.910756912,57168518,1113977.550454242,1116151.251190282,111.42181409761314,5721,58656.46185840423,58662.58998889895,29050
5,193262516929,0,1009968.0135728626,1011849.8059038181,48360139,1001437.1078024511,1003287.3833018065,100.17447946619627,4840,57591.83373722596,57599.01639505797,24925
6,196140914686,0,1058861.8934359942,1060844.6484401799,51439807,1049580.4423547646,1051527.566362098,105.00599046169647,5149,58490.08263804077,58490.18687154214,26610
7,193120227219,0,1015004.4953341837,1016926.9488979905,48585418,1006823.1111778143,1008714.1532526375,100.7246735264397,4863,58273.72198189156,58276.56839644171,24059
8,189318796034,0,1015785.4696757179,1017604.4091351564,47634005,1006966.7248769273,1008754.3678008821,100.73998211264617,4768,58327.62173339189,58334.71927139025,25427
9,196729327322,0,1057096.7683781434,1059087.9745161955,51468082,1047062.0664647829,1049015.6359859954,104.75291575064395,5152,58423.389648638644,58429.58679955464,28872
