SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,202847613376,0,1379877.8606696194,5336820.737036807,69073229,1362206.0984657016,5336669.461860201,136.2599050658652,6910,10444.547692402148,4148353.244872558,6835
1,218688058007,0,994794.2462082126,5178100.087200974,53784237,983867.1665972403,5177859.106676874,98.38671665972402,5379,9504.806151286568,3609954.5294812955,5763
2,217584689561,0,985661.421173963,5017387.091432764,53614779,985731.1212141624,5017194.701112844,98.57311212141624,5362,3599743.791458934,,5221
3,224181488062,0,879425.9432245423,5185204.307865042,48484718,865191.8660935916,5184958.492129161,86.51918660935915,4849,5784.456706082382,3612805.3498520115,5282
4,218898193160,0,841930.7892510404,5218640.021383602,46073141,842003.6608766314,5218419.835884122,84.0074677036103,4608,3784188.3786534593,,5129
5,207631821392,0,1195625.8636723657,5376915.66354646,62060614,1195709.6669266403,5376722.968113558,119.59629942934882,6208,3962217.7416726253,,6230
6,215153812759,0,1043227.9714430216,5410248.589725187,54976768,1022219.7282014005,5409989.966493426,102.23383405165038,5499,6285.882830224562,3909931.7260279446,6850
7,216866717261,0,941832.4991234342,5221642.463270397,51061703,941903.2232325593,5221417.700326866,94.21454092215284,5108,3662124.0106430035,,5162
8,214738719668,0,992325.4560700865,5231063.913404584,53271162,992404.9856005403,5230848.788005657,99.26481290200678,5329,3793515.201616607,,5782
9,203810918257,0,1366286.2817685716,5539345.580372145,69613797,1366369.5271165161,5539143.956311284,136.63453909373683,6963,3978597.4858774417,,6460
