SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,154394864384,0,2811822.335644598,3498825.4346856982,108395322,2808400.588516819,3494639.9623280624,2808.4338956288084,108402,109170.12696066275,138099.94638693458,5335
1,153606780088,0,3058732.0440438986,3935149.906826758,117308916,3054937.7034735414,3930000.87891775,3054.9941031549347,117317,118451.3959113605,144756.16745272616,5870
2,157285544364,0,2953802.611544039,3718992.1077158335,116011935,2950499.8305884874,3714916.0121250916,2950.5292525458926,116019,126444.19165281978,162276.62254794274,5808
3,158916831393,0,2912830.8894918845,3672956.017035156,115588298,2909544.0422956157,3668660.733024996,2909.5698491220846,115595,119408.96902864093,145490.113074319,5582
4,150847007391,0,3095902.07839891,3974198.520912525,116611885,3092343.1367179453,3969666.736576133,3092.40238808958,116620,128076.47085196117,165692.78410857444,5792
5,154578545492,0,3055871.167570222,3905233.073771421,117942962,3052141.25607371,3900389.42526032,3052.193889984122,117951,120692.88283263936,151878.40492415056,5927
6,154442678636,0,2974857.806845303,3814016.3511295407,114713191,2971173.642238537,3809169.437823086,2971.2238129996986,114721,116795.38244141157,146067.39300246225,5813
7,154115511507,0,3088276.1778066587,3978474.575274158,118830015,3084333.6621467182,3973301.5132201156,3084.360757353922,118837,115467.35180687667,146140.7928944266,5900
8,153985112875,0,3117527.2617139104,4002508.319780073,119848418,3113401.568820326,3996916.4192926898,3113.440736009835,119856,112665.41826887541,137268.21646478548,5955
9,155941034514,0,3026301.8616600214,3836519.6316258768,117797360,3021736.603637163,3830352.69635205,3021.7565989944364,117804,95876.40055047676,114278.27348353021,5823
