SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,107328850531,0,4.68462843972019E7,4.749910817343499E7,209498244,4.68462843972019E7,4.749910817343499E7,46849.03700617449,209511
