SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,97465836212,0,5.168800576483172E7,5.260488513279626E7,209908946,5.168800576483172E7,5.260488513279626E7,51691.107885874175,209922
