SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,102936754859,0,9915380.07389167,1.1170371641735537E7,255164262,9915380.07389167,1.1170371641735537E7,99153.83312826682,2551644
1,104619904305,0,8859086.558691341,9883221.046491394,231709197,8859086.558691341,9883221.046491394,88590.90835163584,2317094
2,100712099265,0,1.0184437257147467E7,1.1451602400462953E7,256424014,1.0184437257147467E7,1.1451602400462953E7,101844.43962053755,2564242
3,103134199230,0,9825254.819113797,1.1092058734388296E7,253329947,9825254.819113797,1.1092058734388296E7,98252.63174656931,2533302
