SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,164497389781,0,3067711.382991324,7506790.758243416,122722569,2986895.4191560736,7504482.554293056,298.7280397100181,12285,1,99626.10067038772,5607639.300148459,111556
1,165797805476,0,3095165.459411522,7767603.513464484,119525237,2886508.7726946794,7765623.760111557,288.688955136655,11966,,41998.10331001148,6182492.023219579,118968
