SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,202522148807,0,1407068.8397330493,5044998.643758668,64186268,1269072.689155254,5043398.631891908,126.91944144327535,6426,1,13476.330376969789,3875682.843586965,67564
1,206621524560,0,1231687.2758989541,4971930.68193631,58256130,1129156.996091424,4970833.011370204,112.94079456876969,5834,,16271.737618929681,4207616.328530303,70905
2,197384132480,0,1605869.6755200245,4962607.2067412995,72993435,1480451.9508659544,4961880.65731555,148.0564788196434,7306,,15672.603331928907,4222153.26355433,60996
3,201912238562,0,1414416.4120668818,5141996.381688884,67335497,1335288.964750951,5140973.395073676,133.56295257100325,6742,1,23436.866536926922,4287520.0128385415,67299
4,203181996186,0,1396309.6759338842,4933364.453326945,66564892,1311728.7013757776,4932582.640741835,131.19272042538833,6664,,20817.120287479764,4244049.559013768,65022
5,205996082985,0,1357604.8424328172,5044456.096169997,65660065,1276319.0648588438,5043522.628891184,127.63349120691163,6573,,22051.222568977886,4289465.337015367,69117
