SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,212722901527,0,1042200.9024773443,4780662.809552959,49010411,922540.2746544025,4780016.710173788,92.27026941901315,4907,,8278.026244033024,4230089.820290923,50950
1,223136251093,0,862893.7426721853,5039038.875593616,44272210,794492.1505654956,5037623.045989219,79.44921505654956,4432,,10673.637638839571,3997193.6004002043,47790
2,211251407075,0,960578.8403267929,4765887.369393806,49922845,946206.3934515453,4764953.818026855,94.16209426830275,4998,,58263.84348224238,3972389.8119341326,49013
3,213562790733,0,1013699.1622015754,4717217.747239826,51808939,971196.861064199,4716059.361001761,97.1517398140573,5187,1,19255.391809757395,3657138.690777808,43939
4,211983166209,0,898171.1808474403,4702839.159506085,45917266,867339.4745822697,4701346.803714916,86.76158638457395,4598,1,25671.69608198311,3607867.584295472,48076
5,211235534658,0,1103507.9497246868,4992034.141552886,51094357,968444.1603597042,4990708.8633955065,96.85866273562083,5115,2,7391.588163322745,3892856.762024647,48098
6,214996020872,0,998673.1796465856,4982093.391491868,48875163,910278.242389033,4981012.986135731,91.05284323698586,4894,,10685.795057885507,4129311.4031516584,51387
7,219987320185,0,887400.5294223157,4852725.9186332645,43939588,799880.3015192973,4851884.166062272,80.00461012674145,4400,,9356.817093475724,4224200.167117505,51293
