SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,219114229080,0,745700.4502889818,4899849.096340834,36960522,675658.3021632399,4898592.869088673,67.5811834850794,3702,,9794.35162447179,4131857.346340613,51065
1,215339383866,0,901921.2727331303,4934972.535345311,45316840,842669.5049565003,4933931.312731083,84.29482208619486,4538,1,13410.076869313074,4116402.3645436703,48143
2,212055239404,0,1112878.8868241461,4740464.197591131,51656660,975210.6695464142,4739875.650784436,97.54061831944499,5171,,6514.351892041454,4124349.8238144037,42973
3,215040032005,0,987957.7034034865,4798640.797351404,48149684,896511.0458852492,4797894.036901586,89.65772335491467,4820,,9307.795589894178,4135208.7773226732,46757
4,218070692287,0,854565.2419678917,4724826.573966436,43205096,793345.6540428174,4723863.157606646,79.35040208319222,4326,,11683.493698844233,3968207.847183984,46263
5,217325593041,0,837502.7829636284,4836761.621203349,43066562,793517.2364511427,4835227.168228859,79.36477648770561,4312,1,15930.577555244128,3734215.6931222365,46339
6,219743924120,0,895052.0372510952,4839390.541691929,42602896,776358.2118740949,4838277.4475990655,77.63582118740949,4265,1,6419.408787883846,4005102.54349392,47104
7,216675602007,0,887916.4099000064,5133215.976609251,46248702,854656.7231598941,5131884.406302468,85.47339559738214,4630,,22627.355220568046,4090311.380412589,47113
