SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,204849819894,0,1307910.659974915,4856817.707849684,62777074,1227118.6966631194,4855390.756818183,122.74355401331901,6286,1,20745.86635993763,3803443.1977485614,66687
1,201690250323,0,1419108.2202445273,4821243.334138104,64322189,1276934.7035245884,4820451.9419321325,127.72059769129318,6440,,12582.647352998974,4139019.246833192,64131
2,200713730250,0,1459715.083632936,4833729.114224538,68493179,1366285.9220364671,4833046.763303676,136.6324006785827,6856,2,19933.728512665293,4206438.893555635,64907
3,207117211014,0,1282812.4364263876,4953539.374267041,61651340,1191946.1583678469,4952747.429854344,119.21751295296045,6173,,17958.269396284537,4315932.444457308,66801
4,201998828044,0,1400644.9094169254,5079357.778153993,67183931,1331728.12240972,5078324.261785266,133.18888867003173,6726,1,26822.532201681217,4227769.634681884,67949
5,204567838475,0,1425328.3986825703,5092135.615130433,63920317,1251212.9272523955,5091123.344828956,125.12230462753888,6399,,10985.506523424347,4300954.041762081,69164
