SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,196378141853,0,1566868.6034563968,4338433.29390269,74530729,1519853.7127590224,4326805.473506593,152.01282481671905,7463,,56145.819300181734,1299877.7740156436,85783
1,198056277586,0,1774212.9532227821,4413430.732135084,81062897,1638928.1064774743,4412939.380791718,163.8928106477474,8115,,22774.57079868488,3998637.526111185,87103
2,197638395577,0,1860724.5373987083,4292895.048428721,88278018,1788667.5256998462,4292573.225866506,178.8721088899674,8838,1,50502.35442205625,4024436.3555093813,99327
3,189195615808,0,1828167.9248722552,4274018.666953485,80447168,1702830.3252383154,4273344.538209667,170.29986584441278,8055,1,28786.07356495189,3769077.365012341,94840
4,193334676798,0,1900106.3750846789,4209810.501667839,84915739,1758524.4697474625,4209235.30209112,175.86081954686114,8500,,22011.00675623339,3677262.9015441067,80201
5,179386529351,0,2341393.567815208,4420682.616451233,103682893,2313922.709256575,4414445.108532835,231.433170381137,10379,1,157333.45952795286,1666816.3391912277,88748
