SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,188672460070,0,1027687.731669039,1045663.7719339053,48395947,1026124.8935227286,1044045.6318843166,1026.1793898898773,48403,58258.248795967695,58308.49184276374,4430
1,202349285742,0,1124463.4668740064,1145715.0305161523,56768241,1122301.9798031505,1143471.5220340223,1122.3548132785645,56777,58585.178991283654,58651.05129106163,6010
2,190177792015,0,1038675.0047334714,1057074.0779836236,49296539,1036954.2201039209,1055291.864453732,1036.986065551254,49303,58433.1971489584,58491.17457735367,4877
3,189650005991,0,1040365.2757122677,1058704.1610197127,49242150,1038689.827456943,1056969.244162092,1038.733002803857,49249,58501.099729209,58560.37907136806,4733
4,189396510203,0,1033283.7206761056,1051453.6217425885,48838927,1031567.1592395861,1049675.8525548475,1031.5912957452686,48845,58502.905608332236,58549.02411331596,4878
5,194539367813,0,1068364.9702843179,1087681.0923076004,51863091,1066482.8529690313,1085732.1286098692,1066.538411343671,51871,56738.99479421933,56841.37327008515,5134
6,188875143167,0,1022617.9368358135,1040446.4667737923,48197816,1020841.4128349302,1038608.2167837425,1020.8845955347265,48205,58349.060575814074,58427.2805674905,5076
7,193052575671,0,1058280.1158728958,1077184.7775559973,50978669,1056376.3539086254,1075213.0540644133,1056.4361290212262,50987,58487.12857031514,58560.748985769365,5375
8,191960155006,0,1045354.1609320815,1063904.5247254632,50080222,1043654.9605502145,1062144.2242640078,1043.6942821200769,50087,58341.052679688975,58388.164907947306,4820
9,193512737629,0,1048231.8573467043,1066812.9507548795,50623604,1046515.1104846499,1065033.771879452,1046.5446392688966,50630,58364.818493101906,58387.845472435576,4897
