SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,95478707417,0,7521541.008337466,8340021.810927639,179321736,7513304.394318537,8339323.635002899,7513.380051597693,179342,644071.9113355187,4593851.3450463405,18412
1,102259905355,0,8633039.07080229,9644666.085800324,220499785,8625925.957371037,9643840.000268336,8626.017969055727,220524,924454.1381377508,5168120.931375586,21808
2,91197058302,0,7189300.450619781,7959481.93780078,163681214,7179969.531820305,7958449.061254696,7180.01049310907,163699,526507.5620592092,3516021.1799962427,16811
3,92269092862,0,7537843.27934389,8401864.472160589,173695257,7530698.421834887,8401210.031871019,7530.796591076599,173715,720596.6743973317,4728757.084839741,17421
4,90688655635,0,7238141.4251940735,7980718.523614376,163923295,7230851.878974377,7979961.057511509,7230.891467148527,163940,630280.4769112946,4016184.7353261267,15764
5,103749050092,0,9237243.074120402,1.0423818596391555E7,239339325,9228548.031533528,1.0422566457589786E7,9228.61288063638,239365,886721.0605314219,4736404.493848687,23948
6,93905248467,0,7610442.634177841,8565011.257235756,178491805,7603812.562733656,8564268.25216316,7603.876323326404,178511,775966.3054459062,4564721.857603124,17672
7,91067440144,0,7070149.094822444,7817652.506138793,160749328,7061356.890927916,7816787.005290578,7061.447020999404,160767,511042.5084493347,3650812.5170480786,15596
8,96545937268,0,8082362.427825333,9056502.53371016,194892033,8075381.254374255,9055388.537782563,8075.449166210219,194913,829838.8084384148,4036461.0934507214,19280
9,95429260490,0,7311828.836974319,8144960.011258156,174279825,7305831.737772487,8144233.0230772775,7305.933727991616,174300,805175.9099599135,4335274.800226595,17705
