SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,156715294977,0,3778467.857043008,1.0218733099798655E7,148008007,3777793.559249525,1.0216173184797013E7,3777.8313820718495,148011,203139.10823352513,397484.75039559795,1501
1,151092642680,0,4223627.5353210345,1.0500993207938796E7,159509959,4222880.457199506,1.0498367171537474E7,4222.94538608681,159514,224343.66104266304,400721.70409246214,1583
2,151348028703,0,4128697.625846092,1.0275050255946117E7,156188707,4127976.197337918,1.0272575581124289E7,4128.021748317663,156192,222927.69888105462,408543.32801283005,1558
3,162972409416,0,3397126.393746682,1.0386079312116466E7,138386455,3396595.8899645163,1.0383295302095393E7,3396.6484539544454,138390,206513.8589583413,377365.69210425677,1399
4,157295426958,0,3849580.5195546877,1.069894104815291E7,151355015,3848973.5887977015,1.0696549743649565E7,3849.011834157289,151358,223489.01447421816,445738.3617327405,1471
5,167971863877,0,3384234.3522935957,1.0508146072670551E7,142091731,3383737.0788252945,1.0505512164651785E7,3383.757037664926,142094,216189.3837206815,404157.97727015533,1425
6,182766047513,0,3241282.095607309,1.0682991182699934E7,148077805,3240848.702808813,1.068027439108197E7,3240.8644639521926,148080,224268.29801539314,401776.0576133765,1472
7,168649048353,0,3503264.02416142,8786560.779864231,147681998,3502742.2554056277,8784634.992190147,3502.7531703898276,147684,229056.61270366728,398723.5147775769,1539
8,157838303097,0,3685283.8747461336,1.0134341990320757E7,145395803,3684714.7529366347,1.013179983751904E7,3684.7579451322986,145399,227565.49494301894,394594.2983927157,1478
9,155013073227,0,3911300.419715932,1.0684612255263489E7,151550493,3910688.9720989764,1.068196551392164E7,3910.715227997116,151553,230811.14429517483,406724.8644512752,1486
