SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,240982890110,0,85665.69344636795,6887448.118523157,5160947,85665.83291692102,6885171.970475715,85.66583291692102,5161,101805.75557878733,207505.22922965643,53
1,241962284829,0,75135.44698842002,6781938.8058033865,4544949,75135.6766731154,6779570.541771958,75.1356766731154,4545,103268.5508789976,211072.18461780416,51
2,239319299007,0,142019.78710004882,7399639.0999116665,8496918,142019.46997599164,7397405.199458863,142.01946997599163,8497,115333.48078203133,229146.29034511666,82
3,240464503525,0,90690.99740951783,6705925.048095941,5451938,90691.14019039705,6703573.443137834,90.69114019039705,5452,105264.00679801746,210562.6011952824,62
4,205308980884,0,1139701.5276599233,7985980.237654297,58492661,1139613.5862765554,7981995.636323791,1139.6480890785117,58495,126788.36816581944,151591.41472084104,565
5,240110552485,0,111682.07832440373,7090363.842525265,6703928,111681.88870697479,7087152.742247715,111.68188870697479,6704,96436.66522011669,164176.37330971018,72
6,241452809181,0,85151.09143421789,6852761.309113058,5139951,85151.21472282242,6850629.182192704,85.15121472282242,5140,100399.75494263896,203663.44822999838,49
7,234454741983,0,201779.75620164964,7763326.697213589,11826889,201778.8149639142,7761079.480204383,201.7788149639142,11827,134787.45930192847,243736.01194086878,111
8,218090257493,0,710541.542175237,8063548.862653051,38738619,710513.1690945599,8060329.395170079,710.5131690945598,38739,140414.99079286744,193779.27828153892,381
9,236919408308,0,147628.77500944075,7663929.275917254,8743918,147628.25996311157,7661220.805468171,147.62825996311156,8744,107599.12241106015,198042.75791446486,82
10,237846570168,0,129226.36924807292,7554794.438306519,7683936,129226.16449036874,7552505.713392187,129.22616449036875,7684,108571.87691511672,202086.54356228054,64
11,241488484277,0,70363.3118256805,6784761.502942512,4247954,70363.60367606301,6782902.919894764,70.36360367606301,4248,114047.56031194486,257934.28283054839,46
