SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,140581946156,0,4918057.341188648,8560764.570937198,172798350,4916707.748753127,8558799.462787496,4916.732925700517,172801,173644.10126061767,358877.27436017746,1736
1,141296408053,0,4807988.080604742,8588973.158473615,169777289,4806321.529031828,8585740.421664724,4806.321390073514,169779,135177.0541594051,222874.85132133836,1703
2,137684662386,0,5126641.33260887,9468625.148490524,176413255,5125189.601886641,9466116.219991924,5125.189601886642,176415,172985.4689727761,340657.20290372684,1745
3,136751824264,0,5179145.191881192,9642157.207955528,177014199,5177729.831472517,9639711.498103324,5177.729831472517,177016,185849.26082223025,371756.688653154,1801
4,137275827726,0,5132439.86794145,9419483.149227407,176103854,5131439.202872733,9418712.701624898,5131.477602429093,176107,253860.48711238953,1039539.1357107579,1787
5,139780208577,0,4921174.763090652,8762419.303143756,171918630,4919735.340222935,8760224.369561076,4919.777624112061,171922,168012.01881252686,347341.2158104916,1778
6,136109960216,0,5282422.523767406,9622670.502430093,179713781,5281479.994992287,9621811.381387897,5281.493618652502,179716,269912.5355227246,935001.9355135608,1727
7,137477627836,0,5113198.926567992,9519718.099442314,175687265,5111784.448581937,9517195.347134087,5111.784448581937,175689,176195.44675421837,341922.4852857551,1735
8,134056614798,0,4996475.545101763,9435357.09413053,167393408,4994759.214298685,9431627.847189829,4994.784987882001,167396,145066.48493996926,238983.41180707965,1720
9,138525071328,0,4950812.090699091,9034317.721475873,171160258,4942412.181682901,9008542.82915968,4942.412181682901,171162,29470.579853832944,32022.243069155895,1742
10,135689296979,0,5260583.822663012,9736207.434022311,178382297,5258601.937560563,9732729.769366713,5258.601937560563,178384,129963.22338403935,253363.6516739259,1703
11,138036687779,0,5075281.076903366,9602009.40271489,175087224,5073694.618935558,9598752.993060984,5073.694618935558,175089,159468.5924654188,278757.9606312455,1776
